Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZCUB5:Zone Mean Air Temperature [C](TimeStep),TZCUB6:Zone Mean Air Temperature [C](TimeStep),TZCUB7:Zone Mean Air Temperature [C](TimeStep),TZLABORATORIOS:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB5:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB6:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB7:Zone Mean Air Temperature [C](TimeStep),TZCUB7 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB7 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),TZCUB6 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB6 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),TZCUB5 PERSONAS:Zone Thermal Comfort Fanger Model PMV [](TimeStep),TZCUB5 PERSONAS:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/20  10:20:00,28.4,29.43237690191325,29.323485608558444,29.078857273369854,27.752031694163219,26.278473863557978,26.48155471636842,26.56334636939247,0.649107283189583,13.84789931010954,1.185796992294152,34.55628681050284,1.2076342138442005,35.62137040904818 
 05/20  10:30:00,28.9,29.500873307515865,29.38588374882184,29.219817783934628,27.888346475569088,26.372206414847719,26.55756160901346,27.139977015115215,0.6911940795418953,15.044949776924,1.2118159387140173,35.82689289073704,1.2361789065986358,37.03392558017902 
 05/20  10:40:00,29.1,29.582375192467845,29.457809118575204,29.352702173541606,28.092978352746255,26.479341546648106,26.645369561105935,27.090467417205884,0.7294257132099158,16.19869268926125,1.2429551464211857,37.37249624459739,1.2706369794564237,38.76789030918207 
 05/20  10:50:00,29.4,29.64252232601634,29.50945763852665,29.450735251510637,28.27339761275479,26.597192531597437,26.742420421218314,27.95109833193394,0.7636652132812513,17.285304591504983,1.2690844661127714,38.6891227759244,1.2999149826519328,40.26404671864712 
 05/20  11:00:00,28.8,29.672364649164544,29.531675944420337,29.42795683857376,28.435009916446214,26.688605767957755,26.815143795016089,27.444984778821007,0.7665986478741317,17.380732690290018,1.2804396147196773,39.26657902031061,1.31440598006884,41.01176004881129 
 05/20  11:10:00,28.8,29.730812348116197,29.57806357730164,29.45444635528969,28.667131821054598,26.821607291825545,26.93383589743956,27.707587046262469,0.7749899086612915,17.6557375236917,1.3061084077954402,40.58305639942997,1.344097433220675,42.55751841704646 
 05/20  11:20:00,29.1,29.808002816758156,29.641569397943039,29.589312847273406,28.900586662583334,26.97438823881901,27.069122028043429,27.58369662352825,0.8088303931203598,18.795156664490706,1.3412475781566889,42.40839195597196,1.383760586840068,44.64827085435863 
 05/20  11:30:00,29.4,29.880212918586844,29.701492568891408,29.754994981389804,29.091287471205385,27.134096473898578,27.185248661310668,27.454198130103426,0.8509852710768153,20.282049039728564,1.3768186420160383,44.28039160587027,1.4236330372801345,46.775273220553007 
 05/20  11:40:00,30.2,29.959007177369395,29.768693677737255,29.94946190059627,29.259261101389734,27.293445675393256,27.307882550150486,27.74291254207908,0.9033485401018754,22.23170562436995,1.4193191288850203,46.54408610269762,1.4702973434375122,49.28957050674477 
 05/20  11:50:00,30.4,30.002321260391605,29.804688910227683,30.04096908380952,29.380125675173557,27.419462651086265,27.41015248604907,28.324195299419885,0.928940250845508,23.2252051816302,1.4381486747720567,47.55486185911577,1.4923347647326145,50.48392177606457 
 05/20  12:00:00,31.3,30.099000295213999,29.885162706235957,30.23527121179879,29.588409091725646,27.599684479101286,27.554315795862395,28.630813783777677,0.9791689665212915,25.25081807771315,1.4821759368242327,49.93289976826907,1.5415295902168454,53.15994202403581 
 05/20  12:10:00,31.3,30.176542681606877,29.948644983051204,30.38645078018324,29.758655092362596,27.754631581339817,27.677947859691547,28.491557594934148,1.0206682084490324,26.99795491979124,1.519878640922644,51.98099497773952,1.58407202066487,55.47806491410979 
 05/20  12:20:00,31.3,30.231375489156276,29.991782823415087,30.469418930585947,29.90197439637665,27.905143963440997,27.79946011253871,28.464601680201825,1.0477018656460138,28.17071157457343,1.5432486762223539,53.253599995387897,1.6202397314755004,57.44586236617444 
 05/20  12:30:00,31.2,30.278862948601753,30.027811069452274,30.51413458439164,30.039722758551233,28.05738079909628,27.923513441969104,28.595282006750524,1.063318055079113,28.860274039990686,1.557566387630115,54.03379217939401,1.6535725169712506,59.2527433019957 
 05/20  12:40:00,31.4,30.324341450622204,30.06432261054466,30.60311644829156,30.147620294605006,28.20428548867563,28.046801980292594,29.40651064535059,1.0882099730050384,29.97731102764358,1.5756380907227814,55.01859394658826,1.6776986919743283,60.55441424447307 
 05/20  12:50:00,30.9,30.35855380649822,30.08991679758246,30.557502111346904,30.25345166901493,28.326683864559329,28.14634162891409,28.72235518299933,1.086795374210378,29.913250066414834,1.583135830501592,55.42706929105909,1.691305657884931,61.285663878876459 
 05/20  13:00:00,31.4,30.43670070583208,30.152112913769636,30.654888748118429,30.398816203906937,28.502578342652354,28.295842729707439,28.828368476067309,1.108062013076979,30.88356066686245,1.6112529258364175,56.95744524912798,1.726205188669207,63.149648325408289 
 05/20  13:10:00,32.5,30.516284318667908,30.219845124918075,30.81421564799541,30.502693202333398,28.673174672840277,28.446298188100167,29.63881354584975,1.1539260635355409,33.02736988388082,1.6436652301530739,58.71659331993414,1.7639588376388423,65.14345385779059 
 05/20  13:20:00,33.3,30.591568876663375,30.284888112580164,30.93907499603559,30.590391982367124,28.81707322048956,28.56939682223117,30.030342088727627,1.1966584413381619,35.084309369275647,1.6743239081923834,60.37270908072284,1.799741951982597,67.00682998183146 
 05/20  13:30:00,33.4,30.7206585657376,30.392308641426735,31.118896719147288,30.735973513089644,29.001365444774537,28.7267072355406,30.498987199919005,1.245579940852893,37.50396706898346,1.7112734928407812,62.35434563743236,1.8448345660498649,69.31152651658788 
 05/20  13:40:00,32.5,30.781151782609049,30.43238484175285,31.13763763031688,30.833417247564144,29.117085424461306,28.836548234892989,30.170068076828934,1.2543908020524675,37.94659154685658,1.721593459317574,62.90439002161347,1.8632056674889668,70.23477977424133 
 05/20  13:50:00,32.6,30.835219916129139,30.466406132981253,31.08290173939352,30.926577391324753,29.249285539640846,28.964460742744668,29.92601311504487,1.2612670241326228,38.29340335635203,1.7380087470381188,63.77576643767785,1.8881496970464878,71.47236860867182 
 05/20  14:00:00,32.2,30.89762018914672,30.505950750500444,31.110055403827695,31.029803872489535,29.395813543077645,29.093617036938857,29.84720065986104,1.2749397251239816,38.98649872798136,1.7506105888221882,64.44152417654033,1.9103921493517274,72.55938052820238 
 05/20  14:10:00,33.1,30.96742907004852,30.559283895955628,31.188857075522959,31.11123286502312,29.542954701670256,29.224999986090695,30.603462563358045,1.3086946902660093,40.71651981703862,1.7786908622363578,65.91398244725989,1.947130265403274,74.31810663420588 
 05/20  14:20:00,33.5,31.03880444529159,30.610335553767535,31.261378528918919,31.19683060855877,29.669619472017435,29.337967971511867,30.85611723536756,1.3385290847440606,42.26628532305185,1.801873622923295,67.11692660025186,1.9805023281511707,75.87316975632929 
 05/20  14:30:00,33.2,31.11831403118203,30.661874833923169,31.414225746587229,31.304237678879859,29.816462775825856,29.462199351187107,30.363057108800804,1.3730074203054783,44.0787570391252,1.8209929965579317,68.0994701755872,2.0119570873398535,77.29922754799884 
 05/20  14:40:00,33.9,31.20727319028984,30.724585161307723,31.572877476722998,31.401459094630029,29.96129547252277,29.588225165445569,30.865684412986423,1.416082035542006,46.37076462552891,1.8501560535444422,69.57995033031264,2.0538885567869236,79.13662070659137 
 05/20  14:50:00,34.7,31.344465113781337,30.82150553604313,31.76561930191241,31.532179295563798,30.135750540404716,29.734759324745224,30.993419824437966,1.465049769462106,49.00574025802637,1.888466890553081,71.48798230766352,2.109087503593075,81.4374247918141 
 05/20  15:00:00,34.6,31.468393397249299,30.89947127947708,31.7590199146479,31.656144759324055,30.288465514596508,29.86072915316778,31.217644705835484,1.474181329251893,49.49979805590598,1.9136033406929339,72.71496805241321,2.153078638613735,83.1696710662396 
 05/20  15:10:00,34.6,31.55951176285954,30.94860847288116,31.73512421895027,31.777185486943929,30.418869473388875,29.97074903844428,31.257062918893575,1.482896420392899,49.97195530757289,1.9331136320483083,73.65269323286936,2.191060220032268,84.58989302087976 
 05/20  15:20:00,34.5,31.636029312998738,30.987700798039837,31.71123598769273,31.90961055815658,30.54853030109109,30.080589808509207,31.467675973017778,1.494309722101097,50.59112524543904,1.949578759570488,74.43361562009639,2.225411283128954,85.81262078631855 
 05/20  15:30:00,34.7,31.717920896682629,31.03538497098035,31.803166546815207,32.0580683571725,30.68477740720177,30.19522977561971,31.303711021271046,1.5257888044052264,52.302677336973008,1.9699461499781679,75.38583733555784,2.263525228934681,87.09945967692951 
 05/20  15:40:00,35.0,31.774405434441769,31.071326668485058,31.930519656865003,32.17309738029876,30.79987464357258,30.290652848065393,31.744164007111217,1.554819961960909,53.8841222590646,1.9866093204505842,76.15312579598518,2.295122026655838,88.10999660118432 
 05/20  15:50:00,35.0,31.89208817792291,31.133872255772468,32.072573109595648,32.3845388408713,30.941387740130329,30.409388568762318,31.94626036359294,1.586444587212356,55.607292856580588,2.0088834482784057,77.16163940443562,2.341356552737714,89.4963412688301 
 05/20  16:00:00,34.4,31.944214528370247,31.14950910292148,32.161046914661699,32.51365477196639,31.03781427419584,30.481783895647035,31.358803423538278,1.5979855644800914,56.23567542505144,2.015314192177141,77.4490604246715,2.3668519589663168,90.21396771289077 
 05/20  16:10:00,35.0,32.07004767437789,31.204874437462818,32.27212685019196,32.73610857655099,31.17449679511964,30.593979088982235,32.04519061879567,1.6184024306522383,57.34604438939168,2.0388706320763698,78.4871661209928,2.4194098470102265,91.58918406957487 
 05/20  16:20:00,34.8,32.17755063656735,31.24798963767066,32.28581671395134,32.924942761202867,31.281162418544637,30.680235473490499,31.564680108388179,1.6208684179943683,57.48001351625721,2.053733021490802,79.12994479744381,2.461964471613026,92.60156658904259 
 05/20  16:30:00,35.2,32.28778417863912,31.29415573090597,32.40250841022805,33.11277259499382,31.395305510522929,30.777563593365139,32.09657719404487,1.6460282437757213,58.84454846133463,2.075053264979739,80.03508596301734,2.5109983865100835,93.65906566984715 
 05/20  16:40:00,34.9,32.38370185786099,31.319469805099044,32.32274265154255,33.300742561894008,31.4862974439515,30.84987898276255,32.379131939315048,1.6343423194906515,58.21133264211449,2.0807953970601607,80.27539320742665,2.546833222178909,94.36049553705891 
 05/20  16:50:00,34.9,32.456249102705289,31.3481854036781,32.392705899966937,33.43981285784787,31.571978319158946,30.923151956253084,31.91681018985878,1.6545138681965178,59.30364085214115,2.0968735538505438,80.94028626358097,2.5834545206918868,95.01739977432477 
 05/20  17:00:00,35.8,32.5702618385706,31.404620685438294,32.44139709830867,33.61778632698928,31.673334898500607,31.01508049809981,32.848878184906457,1.6795834985845415,60.65583889570433,2.122939928762869,81.99281893699552,2.6343266016681996,95.83404172198446 
 05/20  17:10:00,35.0,32.59116344197864,31.37397112838078,32.337873778664128,33.77497133126983,31.708197475758284,31.032331350490894,32.44144676062304,1.5986692343426579,56.272886064563227,2.0764407047614386,80.09328634187041,2.6583512927895405,96.18277988679805 
 05/20  17:20:00,34.2,32.6332046111918,31.332396581161587,32.203651430724807,34.025469271394708,31.773410828085816,31.080319232233245,32.21631641885573,1.5669138510639578,54.54319834522734,2.0514038626337389,79.02984574593669,2.6653117835504007,96.27956174095321 
 05/20  17:30:00,34.2,32.699707446310529,31.331451016112849,32.18350993434583,34.20953261346926,31.842738328985225,31.140382290518017,32.28442977732612,1.577120850565865,55.09938223421663,2.0591665623772759,79.36253478196694,2.7018128465796877,96.75686689000676 
 05/20  17:40:00,34.6,32.80326807392987,31.37900941330019,32.26141338842984,34.346093619215277,31.908359469543325,31.200733142593277,32.48217309465709,1.6101329038443273,56.89654445533906,2.08461733425707,80.43451359132286,2.75194287518327,97.33387510975418 
 05/20  17:50:00,34.7,32.92830006206493,31.4550341379755,32.35199823066123,34.46657979614967,31.964560742407714,31.253714502620356,32.57234449890923,1.647893261953832,58.9455044571699,2.1199813327188976,81.87495663141401,2.809535939105245,97.89414009522213 
 05/20  18:00:00,34.8,33.04251655357959,31.531281288656385,32.47598102163443,34.57643142152882,32.01035621993187,31.29868349441741,32.52958254750284,1.6851190852070366,60.95347410894259,2.152988433301231,83.16621399063784,2.8592139800524736,98.29829036771456 
 05/20  18:10:00,35.0,32.000132624619009,30.399971515872683,31.326200611045207,34.64831082534679,32.04197378640819,31.328966840678519,32.75456581099826,0.14769701369956529,5.452006220303517,0.693285318314648,15.106428217210194,1.8315366506852969,68.63735386414632 
 05/20  18:20:00,34.9,31.774384763554246,30.093650782355135,31.127112987355994,34.71658570347002,32.070921106546069,31.358507670383945,32.51314862105795,0.05448724447140938,5.061465066032142,0.5471114573944266,11.2655303403087,1.7255183439035076,63.113142818294857 
 05/20  18:30:00,34.5,31.618010823144116,29.86712852788049,30.8260465943906,34.77988033453179,32.084349832793908,31.37025959699686,32.518765684698269,-0.05943267957127858,5.073130784907434,0.4334298796816781,8.918151077132805,1.6474709449055705,58.92264645309606 
 05/20  18:40:00,33.9,31.307195920471153,29.40664333789498,30.38234942008171,34.87337598741006,32.09754835010826,31.381404894747719,32.19129044661372,-0.24208637951384819,6.216257419951859,0.21579515660965657,5.965934880946563,1.4948340196215493,50.619588994772218 
 05/20  18:50:00,33.7,31.17474511930765,29.146086220882418,30.127843511377205,34.93349129099979,32.106794640418247,31.391991116878118,32.122236271873337,-0.3518075990593033,7.575316374754394,0.0901054297814901,5.168128142938329,1.4232322929631887,46.7537869174337 
 05/20  19:00:00,33.5,31.183742975122298,29.08176534572487,30.224969570922437,34.969380725521798,32.11293057018214,31.40134981598507,32.29215472130551,-0.3419446705926951,7.432299987551488,0.0542127568016753,5.060847265621149,1.4179452374718327,46.47050802661111 
 05/20  19:10:00,33.3,31.211970861622338,29.084236677787776,30.292093967045198,34.99449839816874,32.110121661997599,31.402425172088529,32.19857891742399,-0.34108948816988296,7.420094301711927,0.04473711539563385,5.041433898345403,1.4213951398081886,46.65531215602962 
 05/20  19:20:00,33.2,31.213533519265039,29.083223931738478,30.307544547022883,35.009573888473429,32.10300926075831,31.400540188537915,32.18815734752197,-0.3497878015529492,7.545691716856311,0.04253258837914955,5.037450681186073,1.4218739881700922,46.680975168768679 
 05/20  19:30:00,33.0,31.192561416688564,29.058288252439053,30.26038681694703,35.0104694209331,32.088559503032858,31.392527494452584,32.1552296963445,-0.38099051756577725,8.022735653227599,0.026296547357458796,5.014315014244957,1.4095960514934485,46.023910050680338 
 05/20  19:40:00,32.7,31.16846649621224,29.028997605660125,30.312135392771077,34.995970235808538,32.07024962152562,31.382127935286328,32.15898952715974,-0.37550037839072639,7.935790751679178,0.01217302236763637,5.003067471713919,1.3983339332557892,45.42302991676983 
 05/20  19:50:00,32.0,31.133315211213924,28.988206175181298,30.310385451467988,34.96772381514668,32.040750871485467,31.360443314541958,31.894219789501446,-0.3949158272744402,8.249037253328638,-0.017009380892812406,5.005989126589341,1.3719391555856524,44.022283547431097 
 05/20  20:00:00,31.0,31.081691552192845,28.943757176826446,30.048539324101087,34.935689502684748,32.00026885463319,31.328230036503194,31.45694605129336,-0.4994792059556513,10.21405882299716,-0.05745144394623597,5.068335599521546,1.3294937896060586,41.79501774005294 
 05/20  20:10:00,30.7,31.016513981819885,28.88435572709834,29.875866948570815,34.88388414935628,31.960910008446715,31.29985694047093,31.430556313201206,-0.5680272160529211,11.75829437268581,-0.08937599056837006,5.16541606951175,1.2902275653855469,39.766794985208608 
 05/20  20:20:00,30.8,30.9607473296225,28.83404825333929,29.829513883288806,34.817300118669638,31.923527905212379,31.273735445234974,31.548836010991626,-0.5906385113445106,12.312349896311418,-0.11288942582474522,5.263957586163713,1.2591074608137026,38.184354326848339 
 05/20  20:30:00,30.8,30.942250025920268,28.83271944182778,29.879911864678307,34.76389450235134,31.890192997991727,31.248708050430915,31.162537299335527,-0.5785026889834456,12.012221945028643,-0.1126557151181665,5.262865181516204,1.2446069574755017,37.455211236790358 
 05/20  20:40:00,30.9,30.909197220740994,28.831410149030395,30.039775531404808,34.68167278200005,31.846280649702249,31.216199873226946,31.11426342361481,-0.5289887751523934,10.853901418076191,-0.11007031521094782,5.250931947083416,1.2254979485660767,36.502750328515379 
 05/20  20:50:00,30.9,30.85696262286382,28.81623523785366,30.09261652118741,34.58209826748688,31.794368309468639,31.175687774814447,31.125205097220783,-0.5093501165221199,10.423893170343505,-0.12001720994712643,5.29836408481556,1.193313436848758,34.9213254620407 
 05/20  21:00:00,31.1,30.803826555770845,28.79746561807269,30.079040961103755,34.48348945484452,31.746086027872136,31.13686198983371,31.241478866616825,-0.506505117923967,10.362982581481731,-0.1290290878475196,5.344887721493521,1.1625307872231792,33.437085414174237 
 05/20  21:10:00,30.9,30.746125944341519,28.773331168229058,29.9861448436529,34.3854102208893,31.69407169937242,31.092832109220546,31.117806394220915,-0.5430157662067392,11.171258501702042,-0.14608001317411019,5.4421539905910809,1.1231825286530098,31.582735375340719 
 05/20  21:20:00,30.9,30.688353556895135,28.751641528434509,29.97409570590226,34.28277435387191,31.638723088293586,31.05007031938319,31.049283943315364,-0.5648443934513912,11.682085019447314,-0.1573379206842473,5.513007360919161,1.087606938394723,29.949993776663676 
 05/20  21:30:00,30.6,30.626233210355016,28.730207000403298,29.969853727128748,34.1749314863451,31.57753891269857,31.004900369937557,30.800335381615608,-0.5929194128145949,12.36947179585971,-0.17172885351854726,5.611269551162877,1.0463919223364476,28.113268093919574 
 05/20  21:40:00,30.1,30.571776116936499,28.70587370072574,29.801372738646319,34.09518173284535,31.519470077898043,30.959738282224543,30.468736298739466,-0.6606667100889541,14.169037075267739,-0.19569996399750293,5.794131985216552,1.0015895976087297,26.1866293989478 
 05/20  21:50:00,29.3,30.447995114289009,28.641393157088687,29.479837416445034,33.95358662891864,31.43498821078593,30.891255743529237,30.02501720063495,-0.783734032628358,17.94549790792034,-0.24166980619003165,6.212065021890794,0.922485610175234,22.972144695334508 
 05/20  22:00:00,28.8,30.32659668299873,28.56801321406678,29.229337790592788,33.83025786346799,31.360742475670834,30.831278046539877,29.859508659069989,-0.8774461252887811,21.253191205900806,-0.2869351084029372,6.710317447774898,0.8483390670380528,20.186526185485208 
 05/20  22:10:00,28.5,30.220247002529605,28.497632409670297,29.131902795981437,33.71800225048193,31.291658604055884,30.776281480750265,30.068163317309094,-0.9213868106144715,22.92923149654797,-0.33009009264426455,7.265872986201799,0.7831037784675319,17.924503949389306 
 05/20  22:20:00,28.3,30.130864575006315,28.444061177252534,29.117046593743134,33.6029647442207,31.22025893032161,30.720363140562275,29.900534796409948,-0.9365726963960596,23.526590458549977,-0.3603186177505328,7.702055588119023,0.7281211038041213,16.158284963985396 
 05/20  22:30:00,28.2,30.053858013573288,28.410449846753808,29.05599598489571,33.48201690232245,31.146053232280634,30.66334971293025,29.635661769132868,-0.9655153694986033,24.69041185834898,-0.3795185502484468,7.999298551010398,0.680355570037274,14.72934698723887 
 05/20  22:40:00,28.0,29.977235867093279,28.38186664244359,28.956166685832444,33.35827289616696,31.069159060867706,30.60435188661477,29.632540861332875,-1.0093406014824609,26.514594414130657,-0.399532508981763,8.325892834991308,0.6309307384476298,13.354645344456103 
 05/20  22:50:00,27.8,29.89658061099758,28.348350501798707,28.867898552388426,33.233853749245778,30.989564699189626,30.54335781454908,29.559572606476907,-1.050389067109647,28.288744881912977,-0.42202521770564707,8.713388994389178,0.5797191381523703,12.042017448984439 
 05/20  23:00:00,27.7,29.81500998331011,28.308442530130287,28.84684400066561,33.10876768762126,30.90978014210172,30.483039727563843,29.586395631132754,-1.069276697764058,29.12568637685054,-0.44771985331977168,9.182601120113518,0.5287302027242912,10.848131272907594 
 05/20  23:10:00,27.6,29.73643023938568,28.26933346309729,28.839183251266538,32.98263001615005,30.827133045472626,30.421382695374207,29.472472714785455,-1.0827479941418839,29.73034513050382,-0.471307125328569,9.638323810289535,0.4796713049724969,9.805682669780538 
 05/20  23:20:00,27.7,29.66719251835217,28.241925164961147,28.814551090084977,32.85562689575048,30.744180834020058,30.36081837541998,29.445526069882726,-1.0983909734607103,30.440396225002986,-0.48439599652604417,9.901552696314525,0.4374122104883498,8.990966119498353 
 05/20  23:30:00,27.6,29.600941877257534,28.220851169101534,28.73790673004781,32.72832232295667,30.65832432703462,30.29888993724031,29.413079454949697,-1.1287999371393097,31.844413287378559,-0.4987902377070281,10.199570057270478,0.3947095516399899,8.245624580305944 
 05/20  23:40:00,27.6,29.564974617987418,28.21345290637675,28.633616919969798,32.63864174020246,30.5841861533085,30.250208028955563,29.02457035112826,-1.1614038212832312,33.38329357834459,-0.5055295787676268,10.342177141865577,0.36600742544835015,7.788488474827943 
 05/20  23:50:00,27.2,29.48739386965722,28.179261853915074,28.586244456700997,32.504555688813137,30.487158180617337,30.180754228680777,29.206821785664933,-1.1859255883521729,34.56251809575171,-0.5327009543398678,10.937059285260446,0.31346092656103777,7.042461923250258 
 05/20  24:00:00,27.0,29.3871733295348,28.12604061004901,28.571851161523765,32.35262379341079,30.38251907110466,30.107136191965134,29.062759562170784,-1.2008371799486062,35.288372991500697,-0.5651017717379201,11.688231343736434,0.25445318142492176,6.344038390774685 
 05/21  00:10:00,27.0,29.299636920899059,28.080634222581958,28.560046142965484,32.21717622801321,30.284247146719,30.043905584270197,28.95671683755765,-1.2117616684902546,35.82422246725926,-0.5899792552207954,12.295881834207038,0.20315999316186954,5.855939181735707 
 05/21  00:20:00,26.9,29.26590304191855,28.071594324552888,28.519045617840605,32.134897934561639,30.212726322952855,29.996199695249829,28.650909188826,-1.234579663084082,36.95419811334503,-0.5994702488757986,12.534783526808824,0.17322582912449886,5.6219869044231249 
 05/21  00:30:00,26.8,29.20029723283067,28.046942217235519,28.378759950624834,32.00488907185384,30.12579152904213,29.931366317825796,28.88755664138991,-1.284008747733297,39.44872072907541,-0.6172744072536287,12.99348497628786,0.13035037551859245,5.3519926590224859 
 05/21  00:40:00,26.6,29.10835245436414,28.001052992483296,28.270266719693895,31.85333382358926,30.031203964912934,29.856384906515794,28.911545482502029,-1.3271177413283267,41.67135792170084,-0.6465188353339384,13.776782128533143,0.07511703282717189,5.116833507334505 
 05/21  00:50:00,26.2,29.05392642776804,27.966029905975647,28.27819416282208,31.764770055208673,29.95766604778062,29.798762826387099,28.43569016925514,-1.3407168464227815,42.380637217458168,-0.673393854232172,14.529311138693416,0.033099428415856658,5.0226800071264539 
 05/21  01:00:00,26.1,28.972390165792317,27.917837799268385,28.254789233151219,31.633834658746978,29.872767389098109,29.72637431593032,28.392157633264334,-1.3599286799064304,43.38870210912076,-0.7017041430834253,15.355836533517192,-0.016861804544360406,5.005885650696541 
 05/21  01:10:00,26.0,28.878329222795867,27.86716057497752,28.180975551361585,31.482652692670844,29.78101606755625,29.646870346108334,28.357847563099168,-1.3936447947756415,45.17338894408367,-0.7308204752863105,16.241973649627214,-0.07166357941444796,5.106335365976392 
 05/21  01:20:00,26.1,28.800482068082525,27.830209775499534,28.11180436588236,31.348265717694578,29.70188066754806,29.57979607286816,28.35511237741033,-1.4228974185670756,46.73583384922804,-0.7519792177747526,16.9087960569517,-0.11742048129223437,5.285584987641698 
 05/21  01:30:00,26.2,28.74100600415819,27.80662926008773,28.05118811496479,31.228534666327666,29.62588303623524,29.517557517441785,28.315263556711345,-1.4493120423792235,48.15604797003936,-0.7673522478684562,17.405307497883613,-0.15541834749787857,5.500552900532043 
 05/21  01:40:00,26.0,28.681344574522304,27.779960134067215,27.991703122507464,31.110405465883735,29.544605768737964,29.448724869895917,28.171705333896754,-1.4781291707675275,49.71360737478235,-0.7876095338350317,18.074963047603036,-0.19669403236691747,5.802233566575225 
 05/21  01:50:00,25.8,28.612807786777667,27.743878849336448,27.913825669676397,30.9896994790425,29.461830617015676,29.375776680648376,28.033215380145575,-1.514419393515206,51.68397564483586,-0.8122153208113402,18.911795003659678,-0.24206712739678097,6.216063505820344 
 05/21  02:00:00,25.6,28.537669344482145,27.701933164539648,27.79787582366332,30.868661204399506,29.37963143917635,29.302328922317348,27.86175082118232,-1.5637208809839059,54.36919398368754,-0.8393071159671706,19.86268687594763,-0.2902921879103097,6.750709755274897 
 05/21  02:10:00,25.4,28.461556166669284,27.658490672132733,27.70211686751298,30.749051267510315,29.298448301435536,29.229946263519165,27.77316824637837,-1.6075421363210916,56.75564930589185,-0.8672550612661608,20.875742288355739,-0.3386355561456864,7.385242771945002 
 05/21  02:20:00,25.3,28.39068063741322,27.618565591171266,27.638137316636436,30.630677563354455,29.217790841328275,29.157993116070459,27.674740578941827,-1.639873912790793,58.51120186113778,-0.8925368509963407,21.819942965457387,-0.38356430712253106,8.063938562230064 
 05/21  02:30:00,25.1,28.32323398179643,27.579870400009165,27.618190076448998,30.512770030664656,29.136508253254847,29.084419565329218,27.580125359625084,-1.6583546935957543,59.511222973181109,-0.9182569940372596,22.807263466620698,-0.425524753827527,8.775626953528914 
 05/21  02:40:00,24.8,28.252396094948489,27.53658500824417,27.604620650798077,30.394958247106083,29.052869613511203,29.006221140174284,27.392178780506034,-1.676607087796157,60.495654316043268,-0.9474776360858004,23.961214857728849,-0.47269198998211228,9.66582519126176 
 05/21  02:50:00,24.6,28.181928222033986,27.492519290052394,27.60609928499326,30.277254917199039,28.971518664134814,28.92871983102261,27.33714924305736,-1.688552861466398,61.13791142127869,-0.9754590980423837,25.097833212754155,-0.5177580577494954,10.60595062278847 
 05/21  03:00:00,24.5,28.11127624714029,27.449647458726529,27.528167303900234,30.159764164127766,28.88709425137889,28.854479425534337,27.419360700064926,-1.7266015169261633,63.170709485337408,-1.003171748599569,26.253389973909394,-0.564156566307984,11.6656734566605 
 05/21  03:10:00,24.1,28.067298097173045,27.421299664542404,27.493147858362787,30.078783722258839,28.81043569953297,28.79300565323168,27.07459116309806,-1.75356087486126,64.5969642028254,-1.0274239230249405,27.288505108872685,-0.6011489278358186,12.577445130098767 
 05/21  03:20:00,23.9,27.99085416939809,27.372154049913204,27.353066553160969,29.95530084858715,28.72267485232691,28.71484738490786,27.01786172027155,-1.8133486453988002,67.70771148624275,-1.0588907769328085,28.663890577126638,-0.6505556127851003,13.887818663723323 
 05/21  03:30:00,23.5,27.928097676175434,27.33022547362424,27.323322864345888,29.852992742224055,28.63663468759913,28.642060663094968,26.69074918050309,-1.8402961905654283,69.08198254640402,-1.0890797828122497,30.016735234473388,-0.6953803902300877,15.168208801673174 
 05/21  03:40:00,23.6,27.818732360204657,27.260371953345755,27.066348604535908,29.69211988866447,28.54429482536846,28.557635070348835,27.05609911097573,-1.934868355772232,73.73638019699277,-1.1263115684253012,31.728368907752114,-0.7557372994781283,17.029239714385328 
 05/21  03:50:00,23.1,27.734802632307173,27.204611994202894,26.81313175171285,29.579142801936606,28.45281785982548,28.479990829844057,26.716021586162606,-2.0382024629592156,78.45804469840165,-1.1644524657419598,33.52890073814366,-0.8118399436481995,18.898836378983547 
 05/21  04:00:00,23.2,27.661733220829853,27.156294146298849,26.600775362744039,29.46250141953447,28.36290866562311,28.402122290775428,27.067895177710164,-2.1250117739436868,82.07510900447584,-1.1927164717266444,34.89227293652293,-0.8567643143471706,20.491673006717265 
 05/21  04:10:00,22.8,27.58927895920788,27.108547695050896,26.457699603145735,29.341521998325555,28.268594291037638,28.320593435803795,26.739855033772856,-2.19117880036446,84.59421547997933,-1.2260919955713934,36.53221175988152,-0.9064033916659033,22.348909732152835 
 05/21  04:20:00,22.5,27.509073368628245,27.052880165433547,26.33666152718722,29.220080107379539,28.17139426360587,28.235364238916199,26.50391818809357,-2.25070614306658,86.67490489210828,-1.2625122191182748,38.356333645831167,-0.9591704402153809,24.432455801460564 
