Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZCUB5:Zone Mean Air Temperature [C](TimeStep),TZCUB6:Zone Mean Air Temperature [C](TimeStep),TZCUB7:Zone Mean Air Temperature [C](TimeStep),TZLABORATORIOS:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB5:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB6:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB7:Zone Mean Air Temperature [C](TimeStep) 
 05/03  03:20:00,21.8,24.365516929754635,24.239461643733326,24.255446430645067,26.24477143175619,25.185321803103144,25.435193623348959,25.122254162307077 
 05/03  03:30:00,21.5,24.284753120228844,24.186598530467799,24.152757297940508,26.10156503305276,25.10003948767089,25.360344467355107,25.001094507045008 
 05/03  03:40:00,21.4,24.21176418822738,24.13657684898703,24.06628730128593,25.987636230820266,25.022227182295276,25.2957503559779,24.857140033551518 
 05/03  03:50:00,21.1,24.174569494603678,24.108238214842275,24.02414275134484,25.923627929860979,24.945950265402894,25.232861410113949,24.331690698181395 
 05/03  04:00:00,21.2,24.140689268050559,24.085560894324787,23.982944590542624,25.84683043721585,24.881109105058127,25.179362951863049,24.758549985040014 
 05/03  04:10:00,21.0,24.075822382902353,24.04052589217004,23.901651663832188,25.72658491620447,24.79587133693042,25.104523549676175,24.888499576241647 
 05/03  04:20:00,20.8,24.024407840493116,24.003657669924903,23.88804479712475,25.632982350994625,24.71586064021321,25.03540207517473,23.75193123722172 
 05/03  04:30:00,20.9,23.96543297448435,23.96350268224935,23.85767754807001,25.523151956355048,24.642681397791315,24.97165819899568,23.88599381119081 
 05/03  04:40:00,20.8,23.900403695849847,23.919468930190406,23.791085877144213,25.40273776473002,24.563368269875619,24.89968591556333,24.07870281650372 
 05/03  04:50:00,21.1,23.883594699832274,23.912034076494736,23.79706980344734,25.335175266837888,24.501773650282574,24.84745650050217,23.63140749609282 
 05/03  05:00:00,20.8,23.837515889346045,23.882170815769315,23.77932108793765,25.229031777180503,24.422723832935448,24.777082812761028,23.42561342339735 
 05/03  05:10:00,20.8,23.773035351991827,23.83833398019408,23.729309110462144,25.1030383623279,24.340079549893596,24.703570794009044,23.657443148824464 
 05/03  05:20:00,20.1,23.686220185895569,23.770785939409487,23.59583585201387,24.99017530713253,24.25453721197484,24.625486057825968,23.54753776448808 
 05/03  05:30:00,20.1,23.60895323871275,23.70995235961632,23.46757762519952,24.89212939914766,24.18014884447241,24.559778931301574,23.778640731614464 
 05/03  05:40:00,19.5,23.560191002109194,23.669526450991819,23.406648317280788,24.824998563362635,24.10252803808283,24.490902821630283,23.150850852581976 
 05/03  05:50:00,19.6,23.51371923313274,23.6346875045383,23.43338695028378,24.739594254526759,24.03435879934714,24.431467759032758,22.24424508583553 
 05/03  06:00:00,19.5,23.47121958445804,23.603570438236909,23.375290027264208,24.656616133755486,23.95973078875499,24.366066641183495,22.791565547932639 
 05/03  06:10:00,19.6,23.410064184725849,23.560401677423369,23.299671187763225,24.535526178933936,23.878258984708947,24.293597439707754,23.090169138634388 
 05/03  06:20:00,19.9,23.382455018266716,23.54421674432174,23.345023795722196,24.4488296739632,23.803283673646026,24.228328028701204,22.289713222140198 
 05/03  06:30:00,19.6,23.334498882247077,23.51305083495924,23.350523168405066,24.337564508200197,23.726182618426173,24.160235802078185,22.543936041712894 
 05/03  06:40:00,19.4,23.294853776977285,23.48424757881037,23.29448611264887,24.255614974001405,23.64774225273902,24.09049784938538,22.05174397947603 
 05/03  06:50:00,19.5,23.251914109992815,23.45790971069041,23.202394309089443,24.141022560693107,23.574898513786846,24.02666842249191,22.025816993576837 
 05/03  07:00:00,19.8,23.242520028951675,23.460200779261855,23.16871700354954,24.050672209328565,23.50466439972829,23.966834838505606,22.83126318006444 
 05/03  07:10:00,20.1,23.243691840508654,23.46968757641279,23.123640217235648,23.974223111458558,23.446757421024555,23.917757215299049,23.13003739558227 
 05/03  07:20:00,20.1,23.24238167253085,23.48097885700364,23.087361219711565,23.857693613218165,23.376822233570644,23.85788910506205,22.94899151507775 
 05/03  07:30:00,20.7,23.262497238134615,23.50856359070231,23.14791989023111,23.783683236582414,23.323825576330728,23.815509828585307,22.51099706972941 
 05/03  07:40:00,21.2,23.30435903594585,23.565001122203378,23.246825929809654,23.65803460368869,23.27040104932509,23.77121280380225,22.9099711672364 
 05/03  07:50:00,22.0,23.354329183277224,23.62372425965156,23.32856195268439,23.58811170192191,23.225860673118477,23.734239138188973,23.19945662999259 
 05/03  08:00:00,22.9,23.41043546747815,23.68444499732321,23.394007733948233,23.537235051963589,23.188315532757025,23.703324593599857,23.434121431009513 
 05/03  08:10:00,24.3,23.47759843700919,23.75558748797808,23.47643286449085,23.496328085006497,23.160881225613129,23.68252670443502,23.661575976939326 
 05/03  08:20:00,24.3,23.52569578309928,23.80651920249077,23.542681383102548,23.473807176845189,23.132970651129669,23.658986161310705,23.58099553184448 
 05/03  08:30:00,24.4,23.550210531934075,23.83330932502183,23.58407961706315,23.475901637221179,23.11468457208541,23.642869854580867,23.574320367000174 
 05/03  08:40:00,24.7,23.566849052102886,23.851895781006179,23.60678010787617,23.503585612823895,23.10919466790952,23.63862043690956,23.735784652701477 
 05/03  08:50:00,25.1,23.597196376908305,23.88275723756338,23.640180572610217,23.556154665449076,23.116681351317678,23.645638062292695,23.881463614456004 
 05/03  09:00:00,25.4,23.64443507968741,23.927882191706414,23.707513664932326,23.63349849618194,23.133328423903227,23.659336352587244,23.794740484371226 
 05/03  09:10:00,25.9,23.982484606525416,24.251024213104786,24.054774531389176,23.707220803426293,23.164460322294475,23.680347581229094,24.144768736633517 
 05/03  09:20:00,26.2,24.41192083183803,24.66486975684748,24.496838133296948,23.864414394791134,23.205261167593727,23.70761480484795,24.253605180851275 
 05/03  09:30:00,26.3,24.641222750415975,24.903227116098909,24.73535109761322,24.022830116993359,23.25381895136786,23.73657227041842,24.244594969002688 
 05/03  09:40:00,26.4,24.706549631725268,24.977147124005155,24.814448316834686,24.181059490889579,23.316343207165123,23.78156836673743,24.17730898356359 
 05/03  09:50:00,26.4,24.72010031165526,24.98626671279768,24.844771026369704,24.348799271875227,23.386446570068068,23.834934977487973,24.172601783890597 
 05/03  10:00:00,25.9,24.727220674060889,24.983322003221283,24.841815022068749,24.475305826730137,23.44974289863545,23.88011775864372,23.906835740678184 
 05/03  10:10:00,26.2,24.765613833694986,25.00544399405447,24.885567994286189,24.67570158006722,23.539287791005767,23.949434637870778,24.08820249090449 
 05/03  10:20:00,26.9,24.824926116878875,25.053101425573116,24.971331907571945,24.857067606672648,23.647890499116444,24.036713140299875,24.62697743976669 
 05/03  10:30:00,27.2,24.87625768476713,25.092964547560479,25.013423228954449,25.025540263596093,23.737805324132546,24.10667108367582,24.929948258332084 
 05/03  10:40:00,27.3,24.955497294449978,25.152262061120177,25.088913611183913,25.27363524927835,23.85499308645924,24.199108698123778,25.1350515514634 
 05/03  10:50:00,27.4,25.00605606516539,25.189587807763404,25.180859945787213,25.455340044038928,23.973634956507718,24.2928090643412,24.77259376338775 
 05/03  11:00:00,27.6,25.111928665813623,25.268398097104695,25.33304470041508,25.738916369127624,24.110006779988355,24.402382321667387,25.15751472110275 
 05/03  11:10:00,28.5,25.212863357946568,25.349826860737687,25.482915537705695,25.93643351088619,24.2573807513362,24.52359753956369,25.4634956146632 
 05/03  11:20:00,28.0,25.27277898386485,25.393868995763787,25.538479054855768,26.13573106043129,24.390746571128454,24.629101861297785,25.551010189183534 
 05/03  11:30:00,29.1,25.328702324234635,25.440892290659116,25.64906315853294,26.29837758794079,24.5594243928591,24.768255919811567,25.907107528603246 
 05/03  11:40:00,29.2,25.40820637248781,25.50448092528824,25.771390771590555,26.520224614125746,24.743433673323904,24.91503586568789,26.077490675684034 
 05/03  11:50:00,29.9,25.470155756010948,25.55470135058102,25.83104732657469,26.6950403471444,24.909974233890816,25.05132705600981,26.5951325993257 
 05/03  12:00:00,30.5,25.59962397420731,25.660287985305915,25.979466870877226,26.954674721564616,25.110033332273507,25.215276394216148,26.883353114705267 
 05/03  12:10:00,31.4,25.673113037510676,25.724639552306156,26.11382935761487,27.09076421972717,25.28208726203647,25.360151072363828,27.57721913849694 
 05/03  12:20:00,30.8,25.710366789433196,25.75157536876341,26.19802551889711,27.246966555167697,25.426784617117947,25.4765306457533,27.003800794296269 
 05/03  12:30:00,30.6,25.790517261690846,25.809747762561196,26.292900994184579,27.498349932878637,25.62603861061583,25.64007478333434,27.431180739228773 
 05/03  12:40:00,30.8,25.85626036595312,25.855553098919324,26.363276146749937,27.689470382383246,25.805033581045618,25.789840152868494,27.55392398430354 
 05/03  12:50:00,30.9,25.89249203469516,25.88059216168683,26.44352804166286,27.806685053418407,25.967267332120679,25.930130365393706,26.933794972988346 
 05/03  13:00:00,31.5,25.93030423426446,25.90321056298586,26.536622311635705,27.93460028130787,26.11108253448427,26.051585759998234,27.395479339664577 
 05/03  13:10:00,31.8,25.981959880404586,25.934925687619406,26.51672950173245,28.09502036578637,26.282413212742477,26.20016259863364,28.266482082279397 
 05/03  13:20:00,32.0,26.09014593691581,26.022607135075679,26.752687644756919,28.235910607039754,26.46271046377401,26.362315092506319,27.39968298318789 
 05/03  13:30:00,31.8,26.15269026281003,26.064150686895439,26.76278583993852,28.36659364051574,26.590596994859607,26.479759196901506,28.31383524805618 
 05/03  13:40:00,31.6,26.22688716629017,26.115923715786488,26.868555632325763,28.48650562047377,26.71006725313639,26.607359944543725,27.470837636484867 
 05/03  13:50:00,32.8,26.36401182237126,26.224212357621007,27.03533806024307,28.629895139146098,26.90633689127325,26.77718451736954,29.109103073848816 
 05/03  14:00:00,33.5,26.53827291748928,26.36291194574001,27.174455059375398,28.78279297512102,27.087604253603705,26.935578461521357,29.287645926532599 
 05/03  14:10:00,31.8,26.52619780598508,26.322188064679226,27.134276106637424,28.900692527097126,27.168617772470865,27.00896844409967,28.35679486388072 
 05/03  14:20:00,32.4,26.593401853730506,26.360645903634237,27.22157115280765,29.009177657457888,27.32474867075931,27.149808432687388,28.932028738211959 
 05/03  14:30:00,32.8,26.75013976571507,26.46901855548608,27.37805296149699,29.171909287739937,27.513447412912183,27.31278806944142,28.96647800528224 
 05/03  14:40:00,33.7,26.880446413538374,26.56557545893725,27.497742985419067,29.29145895013889,27.665696460702429,27.44783248685704,28.672099443682755 
 05/03  14:50:00,32.9,26.948393409623,26.592278525775187,27.492720973638435,29.425197496702947,27.772228110564695,27.53921102267458,29.43248201605149 
 05/03  15:00:00,33.3,27.08210648138371,26.667076992529237,27.56136603013495,29.59313354463177,27.93704936451899,27.680063389022043,29.14746370163879 
 05/03  15:10:00,33.9,27.249143768812364,26.789862032536239,27.810702854305139,29.721800756635909,28.11842358991237,27.839639944897909,30.73119185982216 
 05/03  15:20:00,33.6,27.389833061168049,26.87847845409869,27.946170340751679,29.872540089310374,28.24773385760294,27.94986234295741,30.526085023720268 
 05/03  15:30:00,32.9,27.438282184153857,26.87511738304388,27.805746344337949,29.997982604873557,28.36794974337575,28.039048876185136,29.092714782580484 
 05/03  15:40:00,33.3,27.510018407300039,26.89945764514434,27.831685912792034,30.12423503657068,28.49296391854549,28.13704381787565,29.34056644499443 
 05/03  15:50:00,33.5,27.589596649668736,26.918523837458087,27.999520790170324,30.303237865405899,28.625500840798684,28.2469481770086,30.56012171896134 
 05/03  16:00:00,32.9,27.629000420904889,26.887888853393773,28.12438361808203,30.511054384270048,28.721690090778066,28.318063475880913,30.716335160684097 
 05/03  16:10:00,32.6,27.663815281767414,26.881710977439928,28.486070928335164,30.658645842737088,28.827114206229095,28.408976164702538,31.44826687108332 
 05/03  16:20:00,30.9,27.641770171935315,26.80718565462915,28.40555566855304,30.811393011005863,28.856941226358147,28.418236919279296,30.398411671440245 
 05/03  16:30:00,29.4,27.599043558771329,26.67122614310653,28.075421008988266,31.014292697085528,28.90653385001039,28.452828114809006,29.292742505434228 
 05/03  16:40:00,29.0,27.596760088573565,26.630200421152979,27.894853077358463,31.09928633104756,28.93707288436459,28.4786831522949,28.991442402436279 
 05/03  16:50:00,28.4,27.59703151601249,26.56433516992894,27.658172625223846,31.219077897666243,28.951654760690557,28.48906681654937,28.831459944077549 
 05/03  17:00:00,29.2,27.63360792891385,26.539476156486857,27.58440222945356,31.33561383446947,28.971307631974029,28.50739383338032,28.941670703410595 
 05/03  17:10:00,28.0,27.650598384851706,26.53287757818194,27.564413475084046,31.364268901449834,28.948299094043919,28.48715853156651,28.34943123594215 
 05/03  17:20:00,26.8,27.660872941809918,26.498821770515514,27.433618091739075,31.418084717879205,28.914620627916244,28.457051817079635,27.86824037942855 
 05/03  17:30:00,26.8,27.662258961776439,26.475373667362839,27.348262958623,31.434612061590938,28.88701508271682,28.43552695051997,27.799876681989099 
 05/03  17:40:00,27.5,27.67297731134589,26.489630787723436,27.4073158794712,31.413420024332028,28.8679889148521,28.42328536124281,28.14362495075655 
 05/03  17:50:00,28.0,27.69544442839289,26.514018990593,27.480455308108007,31.3852185528539,28.838958083542584,28.402225582402278,28.361478109160978 
 05/03  18:00:00,28.3,27.71339634161056,26.536414926970069,27.4869112551214,31.349638642532967,28.80026648554419,28.371876578879637,28.507851698151858 
 05/03  18:10:00,28.1,27.522902765420626,26.30212128139884,27.2563080426958,31.30371503492495,28.757196894818,28.337531290664154,28.417689997485004 
 05/03  18:20:00,28.4,27.335719341941588,26.0135738615141,27.07559895670643,31.248956165865815,28.719961172712418,28.307903647089906,28.51616757993881 
 05/03  18:30:00,28.3,27.2340310020247,25.84361106510045,26.983935521376944,31.188812346596305,28.678043170409539,28.2740366646441,28.515914814003133 
 05/03  18:40:00,28.1,27.192484894118924,25.792964104868994,26.943496500680746,31.12565249303212,28.636858473290049,28.2424133474664,28.469568385901316 
 05/03  18:50:00,27.9,27.15717864881466,25.77802446305823,26.879203858939666,31.06033245901231,28.59590997242768,28.209811793274946,28.438053701447396 
 05/03  19:00:00,27.8,27.104948883272188,25.75483844784855,26.817642564083465,30.99291238103821,28.553767059486053,28.176554099025869,28.257434185682347 
 05/03  19:10:00,27.7,27.039246818756604,25.714973694693599,26.74459462958076,30.923617804904376,28.51174436287722,28.143202280331253,28.20354469715251 
 05/03  19:20:00,27.4,26.973242221668249,25.67465812214464,26.668881692573224,30.85231305495772,28.46793178470989,28.108796014299008,28.095908342539429 
 05/03  19:30:00,27.0,26.911022271720677,25.640784657089175,26.60459541160219,30.778632404165756,28.419390550271517,28.070481789651148,27.8035774692205 
 05/03  19:40:00,26.9,26.856191733654243,25.614979231284069,26.564092573480708,30.702246945478497,28.372256855240658,28.033595197395458,27.68485026144247 
 05/03  19:50:00,26.6,26.801261202397844,25.590240864774989,26.51802071872957,30.622910759402527,28.320387814436367,27.991971056747386,27.81187227573587 
 05/03  20:00:00,26.3,26.768366559676353,25.576180755815814,26.47215658816076,30.564726721572514,28.27201010898755,27.951991468557944,27.15827212209333 
 05/03  20:10:00,26.0,26.70524802995549,25.546603854118176,26.389822229475759,30.47466696404798,28.207708253051849,27.898964113214306,26.99762154804989 
 05/03  20:20:00,26.3,26.63598595575128,25.514121662654778,26.332717678984069,30.3688026040751,28.14652026802147,27.848930260064635,27.189600858971035 
 05/03  20:30:00,26.1,26.60047422793958,25.495964362401993,26.313566765226889,30.30261336496926,28.09693231631588,27.80567654499833,27.549704329779347 
 05/03  20:40:00,26.0,26.537301823125615,25.46316642728898,26.269584112122666,30.20173512342931,28.031004233133659,27.74968097660282,27.413574964353388 
 05/03  20:50:00,26.2,26.47099887128405,25.435640771385545,26.22114011419741,30.082746373138236,27.966630029875494,27.696199460936265,27.318812273430294 
 05/03  21:00:00,25.9,26.403429519980177,25.40728818164995,26.1666280383059,29.97353042796953,27.905216689107616,27.642925122410284,27.11698194516252 
 05/03  21:10:00,26.1,26.35171331394295,25.39064452843745,26.12667142319032,29.873847912304453,27.85385062192398,27.598176385901998,27.052344307366679 
 05/03  21:20:00,25.9,26.30284795240406,25.375178884099414,26.083365176176704,29.77470136361071,27.789578937888594,27.54963442829939,26.878485399876664 
 05/03  21:30:00,25.3,26.232899710855027,25.340136376458454,26.003378294212387,29.672970656388914,27.708776097645804,27.48660602201636,26.79977542672357 
 05/03  21:40:00,25.3,26.16026465130487,25.30027222373532,25.935122587371283,29.57014007958331,27.636241994022329,27.430116698075105,27.071069159435987 
 05/03  21:50:00,25.4,26.098288201146877,25.266651427173355,25.900310550926119,29.46747107686732,27.571172794705907,27.381849686617714,26.826573864478268 
 05/03  22:00:00,25.2,26.04108295544518,25.236723098538083,25.8672384317006,29.36485125802044,27.49852188813739,27.32742852709372,26.57941175886134 
 05/03  22:10:00,25.1,26.013591412808439,25.226085015199354,25.82978599665417,29.29428533476351,27.434351204567336,27.281906584119154,27.024922982537846 
 05/03  22:20:00,25.6,25.960321947630484,25.20929739009927,25.79162523813405,29.16212035814945,27.35767111660946,27.228245094324437,26.720970948776654 
 05/03  22:30:00,25.5,25.90988698282062,25.19168293508213,25.764004555031563,29.048533391898535,27.2825723229256,27.179773195628625,26.56746207055276 
 05/03  22:40:00,25.0,25.874682611806397,25.17070465530192,25.711993820756903,28.985916827615385,27.211318316280104,27.134142730937204,26.19464953862301 
 05/03  22:50:00,25.0,25.816227403187928,25.137433853529143,25.654881948790274,28.881939035292516,27.12966721487625,27.07915603747185,26.19576443101089 
 05/03  23:00:00,25.3,25.756609748300833,25.10944297220545,25.618441403188237,28.75735346417795,27.049025663621756,27.025286544425808,26.417463544396367 
 05/03  23:10:00,25.4,25.735655859425799,25.103464564683749,25.610694785986654,28.68687235131815,26.99462375927248,26.98751897558609,26.851376667095147 
 05/03  23:20:00,25.4,25.69750885771328,25.090805321571709,25.58488949756025,28.58132151533173,26.925731459897155,26.934286795817369,26.695758703539455 
 05/03  23:30:00,25.4,25.66492204666392,25.07831317099547,25.55562023414607,28.49341030579074,26.86173357359324,26.88622906336213,26.17173790159518 
 05/03  23:40:00,25.5,25.613795896085536,25.055134501279278,25.518611046323369,28.37989722663115,26.7958472392392,26.83254153570298,26.343342183540356 
 05/03  23:50:00,25.5,25.555260039506118,25.026654612648494,25.477723144306407,28.261578476966265,26.727581659190308,26.776366063621564,26.496759892746103 
 05/03  24:00:00,25.6,25.508539259167315,25.005806762180304,25.447615674890913,28.1594835166618,26.66899882388141,26.72888135714566,26.447311530830285 
 05/04  00:10:00,25.4,25.468056321179746,24.987645301569868,25.413664798596444,28.068676847904557,26.610874556137629,26.68123100844246,26.15850093657212 
 05/04  00:20:00,25.0,25.41613834796164,24.95716318167351,25.36355851152496,27.979628189974418,26.54710475692499,26.625717582429286,25.90569262870404 
 05/04  00:30:00,24.9,25.36230084377359,24.92420548629408,25.29786563743691,27.88974549416379,26.4882488333366,26.57426136947646,26.14153758401704 
 05/04  00:40:00,24.6,25.330120846316725,24.902816585685167,25.254075037225826,27.829908320514794,26.435815780481098,26.5314519422625,25.76039278368509 
 05/04  00:50:00,24.7,25.283104661375828,24.87429950610438,25.20682281827717,27.737556746309818,26.378643699586676,26.481075359516227,25.778755558673333 
 05/04  01:00:00,24.7,25.227667695251939,24.841869353205487,25.16347521457919,27.63110041568641,26.31650607262766,26.425481755689316,25.947118172411839 
 05/04  01:10:00,24.7,25.17475319227099,24.81004253212988,25.130979692844496,27.53602036430081,26.25880716649704,26.373441186696576,25.79922557916336 
 05/04  01:20:00,24.6,25.123875352923315,24.776951864977936,25.101772284746145,27.45151477645547,26.201730010057874,26.321816927281878,25.820775325655185 
 05/04  01:30:00,24.7,25.08274337582221,24.752094444954119,25.072268118253498,27.368644030105565,26.14730721324074,26.27327549987504,25.98410448333973 
 05/04  01:40:00,24.6,25.0453783801071,24.731303307175545,25.036802771563683,27.28404748721483,26.09135433798488,26.223524112946678,25.880568855001699 
 05/04  01:50:00,24.6,25.006440823577227,24.708927613072455,25.00095083600433,27.199107255654928,26.035518115645205,26.177019832918359,25.814155764374577 
 05/04  02:00:00,24.5,24.9661311412548,24.684998105525858,24.96314333740965,27.115419035647226,25.979381881842188,26.131444843905486,25.83904757603474 
 05/04  02:10:00,24.3,24.923732169983049,24.658912777447747,24.914681728276695,27.033236836290599,25.921802456832468,26.084042903372347,25.826231940478043 
 05/04  02:20:00,23.9,24.8713187713068,24.62258295444526,24.849730735271384,26.952196825059646,25.860398591067633,26.032091124161008,25.863469984523488 
 05/04  02:30:00,23.6,24.812447287755906,24.57918575827878,24.780553053340915,26.87198602341473,25.79954204308411,25.980930469506459,25.940952431788376 
 05/04  02:40:00,23.4,24.75498311180514,24.53660689957752,24.716157875961618,26.792349586352697,25.73957847087518,25.931214271749025,25.8305601015107 
 05/04  02:50:00,23.3,24.704499386807826,24.50058916920758,24.66164346466712,26.712949246726497,25.67996897359753,25.88216097671561,25.767655182387583 
 05/04  03:00:00,22.8,24.646848175040089,24.457384174424229,24.59063395888686,26.63336739998871,25.613598616565257,25.824904486609637,25.688368811864824 
 05/04  03:10:00,22.4,24.606875858543938,24.42546032072996,24.524061129002094,26.58009553313888,25.552455761301887,25.773112843118399,25.31849016474181 
 05/04  03:20:00,22.1,24.52116654114715,24.358581733075263,24.401125744264627,26.47559323637641,25.479696199761415,25.707196305366329,24.79500800801412 
 05/04  03:30:00,21.8,24.48204717343559,24.32838501007135,24.365523829737727,26.417944606599329,25.41497299380172,25.653946459046546,25.265364754378429 
 05/04  03:40:00,21.6,24.438176364852916,24.295166511446888,24.3200574486764,26.349379328868737,25.349492757951315,25.598055896739209,24.8550041176075 
 05/04  03:50:00,21.7,24.372718906036469,24.24798428271127,24.251521570235984,26.243838764814745,25.27363965466646,25.531508264957727,25.063881739565934 
 05/04  04:00:00,21.9,24.31565249062258,24.210802270311669,24.217191000605959,26.132996648605024,25.19976353170598,25.469235456334198,24.789681699467427 
 05/04  04:10:00,21.4,24.25353642504094,24.16640999028681,24.137801944570293,26.03633639783129,25.119357583719606,25.39800686901818,25.084762865695443 
 05/04  04:20:00,21.3,24.217405761516586,24.139304536844155,24.096628828709365,25.973224394711929,25.04967157124328,25.33999117824658,24.587439977519467 
 05/04  04:30:00,21.7,24.195987426861593,24.128545865440029,24.08917715610521,25.90037612975854,24.990647003239553,25.29539751884017,24.953817714112568 
 05/04  04:40:00,21.7,24.15237815237872,24.103256987635178,24.061696052946144,25.787118040002118,24.910741704144166,25.22656885431806,24.972315014630085 
 05/04  04:50:00,21.3,24.082884344909745,24.054465859663034,23.977780512810076,25.66723623295789,24.822316355551125,25.145709120226316,24.741106062123948 
 05/04  05:00:00,21.1,24.009013876161487,23.99914101796739,23.88228769220951,25.56356845371842,24.745275586621536,25.076606435528743,24.956164014964313 
 05/04  05:10:00,21.2,23.952576000957909,23.95870433029079,23.82233707504478,25.470330243263864,24.676104369376139,25.01715047670617,24.677095768675345 
 05/04  05:20:00,20.8,23.916152617440809,23.931276633970059,23.790066665262417,25.402661396314544,24.602448318372344,24.95159175643053,24.18716206696688 
 05/04  05:30:00,20.7,23.860538067132237,23.88995340613004,23.72864009041157,25.30537908454266,24.52897049587642,24.885126456183099,24.38533185525543 
 05/04  05:40:00,20.3,23.806064197526696,23.848173947256677,23.68783848138509,25.217867122558464,24.449437384222294,24.81294756309031,23.509893027004617 
 05/04  05:50:00,20.3,23.74056102931157,23.799864620925296,23.64917649226711,25.111056749014,24.37776023713333,24.748799402340955,23.334185004944886 
 05/04  06:00:00,20.7,23.689846368173339,23.768417300210986,23.64109246591251,24.99528075794195,24.306349842983726,24.686562673296686,23.54288325274904 
 05/04  06:10:00,20.8,23.654626583922839,23.751001476061007,23.660035115632664,24.88963290461712,24.234472546422159,24.624010617373967,23.304399471634626 
 05/04  06:20:00,21.0,23.626710355410475,23.73861768242644,23.681704477552314,24.793238548068478,24.162657840738324,24.561212645124408,23.200898738631968 
 05/04  06:30:00,21.1,23.59856078526942,23.724579350461388,23.675589011335917,24.698810328269798,24.091208679229366,24.499073883946769,23.37237934299091 
 05/04  06:40:00,20.9,23.56012926914966,23.69919993381035,23.6093287992819,24.60351092586331,24.016908173317288,24.43364154936925,23.29180750660275 
 05/04  06:50:00,21.1,23.532804986041108,23.68455833752874,23.530263843919227,24.5085789429143,23.95123240429259,24.377910786270659,23.54669091109893 
 05/04  07:00:00,21.1,23.53433922146219,23.692432112026528,23.505527164758975,24.450162734817917,23.895293942654737,24.332100701721765,23.844034361305945 
 05/04  07:10:00,21.1,23.532929504077303,23.701456307582697,23.48452264632568,24.356723839228189,23.832931062276367,24.279893567363155,23.623730218326089 
