2019,5,3,0,0,23.02,47.67,87600.16,0,0,2.1151,340.35
2019,5,3,0,10,22.95,48.15,87595.97,0,0,1.6093,314.603
2019,5,3,0,20,23.01,47.78,87589.49,0,0,1.8725,280.964
2019,5,3,0,30,22.83,47.67,87585.36,0,0,1.5021,51.6087
2019,5,3,0,40,22.69,48.32,87563.32,0,0,1.398,219.524
2019,5,3,0,50,22.62,48.66,87569.04,0,0,1.8239,341.27
2019,5,3,1,0,22.46,48.39,87551.77,0,0,1.5151,293.0586
2019,5,3,1,10,22.39,48.76,87548.66,0,0,1.2456,38.703
2019,5,3,1,20,22.33,48.87,87546.92,0,0,1.0115,31.238
2019,5,3,1,30,22.35,48.19,87541.23,0,0,1.0911,56.1802
2019,5,3,1,40,22.45,48.15,87523.19,0.006,0,1.4462,12.9839
2019,5,3,1,50,22.31,49.34,87496.25,0.012,0,1.297,8.8826
2019,5,3,2,0,22.08,49.55,87472.44,0.009,0,1.1506,77.7047
2019,5,3,2,10,22.01,49.34,87479.96,0,0,1.5887,312.6634
2019,5,3,2,20,21.97,49,87474.96,0.008,0,1.4765,279.99
2019,5,3,2,30,21.91,48.87,87471.73,0,0,1.2717,124.2227
2019,5,3,2,40,21.86,49.75,87473.33,0,0,1.9021,352.76
2019,5,3,2,50,21.74,50.47,87459.47,0.036,0,1.7974,339.23
2019,5,3,3,0,21.72,49.79,87462.62,0.005,0,2.5754,341.94
2019,5,3,3,10,21.75,50.23,87470.07,0.075,0,2.5035,344.71
2019,5,3,3,20,21.52,49.51,87461.06,0.004,0,2.5428,345.35
2019,5,3,3,30,21.37,50.43,87458.68,0.015,0,2.5528,339.31
2019,5,3,3,40,21.11,49.24,87429.14,0,0,2.5672,333.25
2019,5,3,3,50,21.18,48.8,87461.13,0.001,0,2.8156,334.45
2019,5,3,4,0,21.05,50.23,87462.73,0.043,0,2.8696,336.01
2019,5,3,4,10,20.77,50.57,87434.88,0.001,0,2.0453,335.69
2019,5,3,4,20,20.88,50.67,87428.36,0,0,2.1605,331.72
2019,5,3,4,30,20.83,50.71,87423.39,0,0,2.3893,330.99
2019,5,3,4,40,21.06,51.22,87419.46,0.148,0,1.9195,320.77
2019,5,3,4,50,20.75,51.08,87440.64,0,0,1.7469,323.63
2019,5,3,5,0,20.79,52.89,87443.94,0,0,1.6785,341.96
2019,5,3,5,10,20.13,53.26,87453.67,0,0,2.3642,340.04
2019,5,3,5,20,20.06,55.17,87441.46,0,0,2.5017,341.94
2019,5,3,5,30,19.55,55.78,87430.83,0,0,2.3574,345.5
2019,5,3,5,40,19.6,56.02,87443.96,0.009,0,2.424,285.0766
2019,5,3,5,50,19.53,56.23,87448.82,0.04,0,2.0233,318.9768
2019,5,3,6,0,19.62,55.82,87481.55,0.085,0,1.9336,354.04
2019,5,3,6,10,19.85,55.24,87483.89,0.155,0,1.8667,281.3825
2019,5,3,6,20,19.56,57.05,87456.22,0,1.824,1.1065,19.1165
2019,5,3,6,30,19.41,56.43,87469.3,15.3,9.63,1.2549,109.1901
2019,5,3,6,40,19.45,56.77,87485.58,61.87,20.3,1.5684,243.4336
2019,5,3,6,50,19.83,53.84,87493.75,94.9,31.65,1.926,345.93
2019,5,3,7,0,20.1,56.3,87498.77,142.7,43.26,2.6021,340.72
2019,5,3,7,10,20.09,53.64,87497.91,177.7,54.53,2.2422,346.26
2019,5,3,7,20,20.69,52.79,87509.3,214.5,65.97,1.3435,145.0678
2019,5,3,7,30,21.17,50.91,87507.75,259.1,77.64,0.5185,333.01
2019,5,3,7,40,21.97,48.63,87530.66,286.5,88.2,0.564,140.466
2019,5,3,7,50,22.91,44.68,87542.86,321.8,98.1,0.986,161.76
2019,5,3,8,0,24.26,44.51,87537.93,358.4,106.6,1.1631,151.69
2019,5,3,8,10,24.27,43.79,87563.3,386.7,114.5,1.2052,148.91
2019,5,3,8,20,24.43,44.16,87546.98,425.9,122.5,1.2033,160.74
2019,5,3,8,30,24.72,42.94,87547.8,452.5,129.4,0.6922,202.98
2019,5,3,8,40,25.09,42.87,87531.65,477.8,136,0.943,161.854
2019,5,3,8,50,25.44,40.72,87555.24,494.3,143.7,1.6213,153.27
2019,5,3,9,0,25.92,40.45,87556.06,510.5,152,1.4379,183.89
2019,5,3,9,10,26.25,40.24,87569.35,525.6,157.8,1.3883,180.85
2019,5,3,9,20,26.31,39.63,87567.75,540.2,158.5,1.7057,167.08
2019,5,3,9,30,26.38,39.59,87574.85,568.2,165,2.1969,202.97
2019,5,3,9,40,26.43,40.51,87577.04,592.3,168.6,2.3828,198.69
2019,5,3,9,50,25.89,40.13,87567.24,608.9,173.9,2.1734,172.01
2019,5,3,10,0,26.25,38.33,87560.83,605.6,174.4,2.4361,188.77
2019,5,3,10,10,26.89,38.57,87562.71,649,176,2.2998,203.93
2019,5,3,10,20,27.17,36.93,87578.97,661.7,178.3,1.4033,237.1
2019,5,3,10,30,27.31,37.14,87558.91,673.2,179.2,1.3913,176.9
2019,5,3,10,40,27.44,34.68,87561.7,682.8,180.5,2.2882,170.9
2019,5,3,10,50,27.61,35.64,87575.84,694.7,181.8,2.3163,189.03
2019,5,3,11,0,28.52,34.68,87544.44,700.5,184.5,2.4953,170.55
2019,5,3,11,10,27.98,32.88,87556.32,704.1,187.7,1.7254,189.53
2019,5,3,11,20,29.13,33.63,87540.98,700.4,191.3,2.5494,158.01
2019,5,3,11,30,29.2,31.28,87539.33,699.4,194.3,2.1392,160.507
2019,5,3,11,40,29.9,30.49,87514.25,697.3,199.7,1.7264,137.18
2019,5,3,11,50,30.53,29.16,87495.67,696.5,202.6,1.5635,131.115
