time,Speed,Dir
2019-05-04 12:50:00,1.8965,177.77
2019-05-04 13:00:00,1.8902,113.15
2019-05-04 13:10:00,1.3287,149.11399999999998
2019-05-04 13:20:00,1.8227,153.42
2019-05-04 13:30:00,0.7249,174.77799999999996
2019-05-04 13:40:00,1.4116000000000002,221.01
2019-05-04 13:50:00,1.3163999999999998,169.55599999999998
2019-05-04 14:00:00,1.3036,52.878600000000006
2019-05-04 14:10:00,1.9246999999999996,64.9901
2019-05-04 14:20:00,1.9609,191.4394
2019-05-04 14:30:00,2.0711000000000004,50.2187
2019-05-04 14:40:00,2.5067000000000004,182.00229999999996
2019-05-04 14:50:00,2.419,37.126999999999995
2019-05-04 15:00:00,2.3635,34.6906
2019-05-04 15:10:00,1.9558999999999997,54.729
2019-05-04 15:20:00,1.0536,147.693
2019-05-04 15:30:00,1.4969999999999999,182.505
2019-05-04 15:40:00,1.2959999999999998,88.893
2019-05-04 15:50:00,1.1042,167.18
2019-05-04 16:00:00,1.1103,167.139
2019-05-04 16:10:00,1.1594,131.43400000000003
2019-05-04 16:20:00,1.4019,44.055
2019-05-04 16:30:00,1.343,87.35099999999998
2019-05-04 16:40:00,1.2223,64.155
2019-05-04 16:50:00,1.3237,52.513
2019-05-04 17:00:00,1.3528,63.113
2019-05-04 17:10:00,1.3861,54.659000000000006
2019-05-04 17:20:00,1.3873,54.489999999999995
2019-05-04 17:30:00,1.4539,60.07900000000001
2019-05-04 17:40:00,1.8466,43.741
2019-05-04 17:50:00,1.9408999999999998,39.377
2019-05-04 18:00:00,1.7271999999999998,32.439
2019-05-04 18:10:00,1.4314000000000002,37.297000000000004
2019-05-04 18:20:00,1.6220000000000003,36.787
2019-05-04 18:30:00,1.5177,31.125000000000007
2019-05-04 18:40:00,1.4356000000000002,13.396199999999999
2019-05-04 18:50:00,1.4943,315.7604
2019-05-04 19:00:00,1.4807000000000001,345.08000000000004
2019-05-04 19:10:00,1.829,347.4
2019-05-04 19:20:00,1.9839000000000002,344.2700000000001
2019-05-04 19:30:00,2.6647,330.24
2019-05-04 19:40:00,2.4283,333.86
2019-05-04 19:50:00,1.7719,212.89900000000006
2019-05-04 20:00:00,1.406,92.5738
2019-05-04 20:10:00,0.7053,239.37270000000004
2019-05-04 20:20:00,1.0323,203.5437
2019-05-04 20:30:00,1.3829,44.708000000000006
2019-05-04 20:40:00,2.0696,30.302200000000006
2019-05-04 20:50:00,1.15,154.43200000000002
2019-05-04 21:00:00,1.8695000000000004,64.753
2019-05-04 21:10:00,1.5478999999999998,96.78200000000001
2019-05-04 21:20:00,2.2823,28.997000000000003
2019-05-04 21:30:00,2.2611999999999997,44.255
2019-05-04 21:40:00,1.6713999999999998,34.690999999999995
2019-05-04 21:50:00,1.4741999999999997,60.371
2019-05-04 22:00:00,2.0589,86.84099999999998
2019-05-04 22:10:00,1.7378,116.74000000000001
2019-05-04 22:20:00,1.2483,105.707
2019-05-04 22:30:00,0.8944000000000001,74.44300000000001
2019-05-04 22:40:00,0.8613,89.2021
2019-05-04 22:50:00,0.9479,73.201
2019-05-04 23:00:00,0.8336,235.902
2019-05-04 23:10:00,1.7011000000000003,309.41
2019-05-04 23:20:00,1.7038,309.63
2019-05-04 23:30:00,1.5586000000000002,305.63
2019-05-04 23:40:00,1.549,298.71700000000004
2019-05-04 23:50:00,1.6451,271.3829
2019-05-05 00:00:00,1.0127000000000002,282.1032
2019-05-05 00:10:00,1.1513000000000002,140.79649999999998
2019-05-05 00:20:00,0.9996999999999998,297.40999999999997
2019-05-05 00:30:00,2.2161,279.53999999999996
2019-05-05 00:40:00,2.0443,279.75
2019-05-05 00:50:00,1.9931999999999999,276.4
2019-05-05 01:00:00,1.6394000000000002,282.38
2019-05-05 01:10:00,0.8682999999999998,305.91
2019-05-05 01:20:00,1.9845000000000002,274.5141
2019-05-05 01:30:00,2.893,345.09
2019-05-05 01:40:00,3.1727,348.77
2019-05-05 01:50:00,2.8397,344.89
2019-05-05 02:00:00,3.0537,347.53000000000003
2019-05-05 02:10:00,2.4996,346.7
2019-05-05 02:20:00,3.1571000000000002,341.04
2019-05-05 02:30:00,2.9135999999999997,317.2968
2019-05-05 02:40:00,3.1140999999999996,339.05
2019-05-05 02:50:00,3.1099,341.43
2019-05-05 03:00:00,2.5459,340.64
2019-05-05 03:10:00,2.0393999999999997,275.0570000000001
2019-05-05 03:20:00,2.1352,9.265699999999999
2019-05-05 03:30:00,1.9724,145.829
2019-05-05 03:40:00,1.7877000000000003,44.01219999999999
2019-05-05 03:50:00,1.7019000000000002,249.05180000000004
2019-05-05 04:00:00,1.8774000000000002,353.14
2019-05-05 04:10:00,2.207,352.96000000000004
2019-05-05 04:20:00,2.3821000000000003,347.38
2019-05-05 04:30:00,2.104,344.23999999999995
2019-05-05 04:40:00,1.6631,339.99
2019-05-05 04:50:00,1.9554000000000002,348.92999999999995
2019-05-05 05:00:00,1.3831000000000002,317.0414
2019-05-05 05:10:00,0.5068999999999999,169.361
2019-05-05 05:20:00,0.4654999999999999,280.114
2019-05-05 05:30:00,0.6355999999999999,301.63
2019-05-05 05:40:00,0.61,319.86
2019-05-05 05:50:00,0.6904,333.59000000000003
2019-05-05 06:00:00,0.7070000000000001,331.96999999999997
2019-05-05 06:10:00,1.5197000000000003,344.85
2019-05-05 06:20:00,1.7945,349.46999999999997
2019-05-05 06:30:00,1.3578,344.65
2019-05-05 06:40:00,2.0005,340.11
2019-05-05 06:50:00,2.3451999999999997,342.29999999999995
2019-05-05 07:00:00,1.8437999999999999,345.78999999999996
