Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),TZCUB5:Zone Mean Air Temperature [C](TimeStep),TZCUB6:Zone Mean Air Temperature [C](TimeStep),TZCUB7:Zone Mean Air Temperature [C](TimeStep),TZLABORATORIOS:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB5:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB6:Zone Mean Air Temperature [C](TimeStep),TZTECHOCUB7:Zone Mean Air Temperature [C](TimeStep) 
 05/03  02:50:00,21.9,25.903497743031289,25.822227478038735,25.344342678421535,26.52586815326927,25.74475217772203,26.003688450285077,25.015816570221486 
 05/03  03:00:00,21.7,25.872183184163725,25.79708788852271,25.274162527586165,26.44924796585729,25.675592610560775,25.947357973426397,24.59308431791294 
 05/03  03:10:00,21.7,25.80226780291879,25.743802165129297,24.977666934971127,26.307631253383904,25.587783997107459,25.871420645726127,25.301485630570978 
 05/03  03:20:00,21.8,25.74507603829958,25.702807009159206,24.805725053878559,26.19048470609448,25.51281144079109,25.809482348177544,25.15454478747051 
 05/03  03:30:00,21.5,25.719836905696807,25.683166359161626,24.785641686649144,26.133554484265419,25.44060782627296,25.74862685418519,24.913490827309944 
 05/03  03:40:00,21.4,25.670082339643899,25.64510284057929,24.709838523406839,26.033052152407956,25.36255567955977,25.680603287081845,24.88431527490544 
 05/03  03:50:00,21.1,25.62044895406852,25.60640923150909,24.609716019451534,25.94359148231733,25.284356886299187,25.611846621034425,24.48706714840185 
 05/03  04:00:00,21.2,25.536520546075665,25.543417203906697,24.464045014629848,25.800352483687236,25.205455541524285,25.54207883573293,24.89812200235921 
 05/03  04:10:00,21.0,25.46657914358429,25.4909631171367,24.334562939311004,25.686955533215494,25.126206375132257,25.472341812977164,24.849010215207529 
 05/03  04:20:00,20.8,25.436909453459486,25.469003831500069,24.462510651926065,25.619580381022315,25.051068976160928,25.407174067959106,23.869653693015779 
 05/03  04:30:00,20.9,25.396901092182046,25.44109192919792,24.51813706396565,25.52364164887996,24.97703328698852,25.341850534077947,24.08911158689592 
 05/03  04:40:00,20.8,25.33937275145774,25.39994974118724,24.426495811460318,25.404881944919855,24.89381004851862,25.267411241545444,24.198869281696028 
 05/03  04:50:00,21.1,25.322052243385629,25.39184787251285,24.504587575524459,25.334793571852303,24.829937105948475,25.21315760209419,23.792957933545467 
 05/03  05:00:00,20.8,25.276502403606508,25.361688618942766,24.571689416757655,25.22775085134792,24.74969246700647,25.141670853176547,23.582030499043254 
 05/03  05:10:00,20.8,25.21384146756997,25.31765643451498,24.553796317130187,25.102289885140637,24.66576775642419,25.06703075113525,23.80511325500917 
 05/03  05:20:00,20.1,25.155050116250025,25.266823172677144,24.25867383450732,25.035355800006668,24.586554304409867,24.995135315721908,23.679460664269138 
 05/03  05:30:00,20.1,25.07751753121318,25.202130294237059,23.983775552911795,24.931208745527479,24.51009622420315,24.927378001566145,23.922566631249454 
 05/03  05:40:00,19.5,25.012867753316404,25.148808416154343,23.887801131463506,24.84092704963936,24.423156781020368,24.84960540350808,23.294210527159487 
 05/03  05:50:00,19.6,24.96008064930402,25.107602643867698,24.135674132568814,24.74904883163004,24.35498324300464,24.789962545507927,22.385475281401129 
 05/03  06:00:00,19.5,24.914831854592756,25.073826484056434,24.018393245583274,24.663252416165919,24.278105298086133,24.72227520467839,22.935269889011495 
 05/03  06:10:00,19.6,24.849944474589099,25.026531397599457,23.89361778653258,24.53839342894495,24.19558224730907,24.648700686121637,23.227561520972168 
 05/03  06:20:00,19.9,24.82050159810076,25.00895746708449,24.176002867437533,24.450448573472273,24.119032578682896,24.581641157450546,22.430250604096054 
 05/03  06:30:00,19.6,24.77219580782114,24.977704580690366,24.366489997116167,24.33843379658035,24.04122709785364,24.51276158630151,22.687508256534185 
 05/03  06:40:00,19.4,24.7305338922084,24.947082877194334,24.249470065276428,24.256216620823058,23.961358591243106,24.441471830560738,22.186776970064125 
 05/03  06:50:00,19.5,24.68496890396756,24.91657449006591,24.004595741406246,24.141376407505758,23.88763697549368,24.376625785668116,22.1621395444664 
 05/03  07:00:00,19.8,24.673186979246837,24.915782938104905,23.92679184608377,24.050914220778539,23.815898620913594,24.315083333409935,22.971675027036775 
 05/03  07:10:00,20.1,24.670747185683064,24.921034491505254,23.761107155180406,23.974431543716024,23.756585771623745,24.26425070440446,23.505227425093329 
 05/03  07:20:00,20.1,24.65954675022081,24.926354712966054,23.639955220064196,23.831073231985316,23.682588150741588,24.20023190750346,23.289477901711128 
 05/03  07:30:00,20.7,24.682735769147869,24.956604689904837,23.88914819686345,23.773317091433829,23.63310338295635,24.160996648482415,22.68624659367288 
 05/03  07:40:00,21.2,24.71088164497782,24.99512561963803,24.1631262934709,23.709856827782877,23.58447621176981,24.12079023112034,23.125317098055434 
 05/03  07:50:00,22.0,24.764137960365259,25.073142748732275,24.50213497085285,23.594942233466349,23.531214948337366,24.07533258051384,23.348898665356346 
 05/03  08:00:00,22.9,24.817340294748264,25.15204919114311,24.65022212363144,23.519314347707924,23.491929035127386,24.042511489845709,23.592910411561154 
 05/03  08:10:00,24.3,24.88378407996564,25.24215965636948,24.74174693954733,23.484560536949908,23.465346579326086,24.022554628103849,23.839035468543487 
 05/03  08:20:00,24.3,24.928644848573087,25.310411320666597,24.79667797844579,23.473297208620296,23.4367104359858,23.998041987245057,23.75743523885303 
 05/03  08:30:00,24.4,24.94951885320582,25.35129525988321,24.832169617957754,23.478790070656623,23.417219973517086,23.980539014326277,23.745761844003615 
 05/03  08:40:00,24.7,24.96664445213462,25.379912263622008,24.87932474176419,23.50471420747019,23.411224851003437,23.97510914023863,23.890110749587959 
 05/03  08:50:00,25.1,25.00002963332793,25.41554156419257,24.94445926516795,23.555574301189187,23.418296789092705,23.98047954441459,24.022576429994815 
 05/03  09:00:00,25.4,25.047883621434548,25.459220460023709,25.030075913373897,23.632724052018145,23.43425997434569,23.992615626072778,23.934991329252598 
 05/03  09:10:00,25.9,26.59593582400364,27.02270746639314,26.532946975935759,23.71574288615078,23.46000632230306,24.01355968522525,24.25314755088586 
 05/03  09:20:00,26.2,26.943658859376894,27.33017971125894,26.85556248229051,23.82210693126101,23.491339062048064,24.03820736111541,24.379707101558819 
 05/03  09:30:00,26.3,27.175796072899506,27.550114454186315,27.05705320760989,23.94457672152523,23.53611608618216,24.06711150820955,24.355948231501537 
 05/03  09:40:00,26.4,27.615158356374054,27.967236639977604,27.41484567912454,24.167460203201349,23.599012623578337,24.109828882150816,24.310644280462257 
 05/03  09:50:00,26.4,27.79019674947288,28.127085603213243,27.53438138857928,24.36119966434851,23.667465573855539,24.15428799746657,24.298974869278984 
 05/03  10:00:00,25.9,27.781834543613024,28.10789896256105,27.487656000140818,24.53703971699642,23.739300603441614,24.20622902326239,24.15741892543561 
 05/03  10:10:00,26.2,27.783030668781945,28.097452972539967,27.4935918659216,24.720198457535675,23.82801557834503,24.274853375203788,24.123403805781558 
 05/03  10:20:00,26.9,27.86215080829989,28.16637669641213,27.652921450421645,24.871864477179586,23.93016220220949,24.356023605830705,24.73724433997325 
 05/03  10:30:00,27.2,27.922377139588908,28.21587950799476,27.780689142986544,25.03581586368228,24.02143960260617,24.426664993859988,25.011732255724018 
 05/03  10:40:00,27.3,28.00280527956927,28.27888316026232,27.91480004777248,25.279222207510015,24.13781629761985,24.517884235548558,25.236977138308576 
 05/03  10:50:00,27.4,28.059000222490199,28.321443492346224,27.965106156038133,25.45792836391603,24.255160947254333,24.60995211971212,24.855701376826553 
 05/03  11:00:00,27.6,28.158350277654578,28.397559122174113,28.092201608260884,25.739006371269057,24.38770617891496,24.71561656498658,25.248020946791259 
 05/03  11:10:00,28.5,28.246354002763714,28.469122571542095,28.2821327839565,25.9369863182956,24.53092990864219,24.83265012595947,25.56685653436519 
 05/03  11:20:00,28.0,28.305949593497286,28.51248854727867,28.370038965979597,26.13653469480249,24.65739728370552,24.932438931504949,25.66536041801839 
 05/03  11:30:00,29.1,28.3698156510487,28.56394189020814,28.51217614071058,26.298862743059666,24.81310152751942,25.06046085185607,26.015162212739 
 05/03  11:40:00,29.2,28.453592871511238,28.628380433142828,28.652129299583025,26.520544102766686,24.973642650495873,25.1846649706329,26.192656764553854 
 05/03  11:50:00,29.9,28.519078064179277,28.67877607703955,28.75264423623458,26.69541651114103,25.136215332585228,25.313670500503883,26.711210848401558 
 05/03  12:00:00,30.5,28.634416831532208,28.768216416212824,28.936086863096326,26.95502601613756,25.351194978786695,25.47269683762341,27.001210623758099 
 05/03  12:10:00,31.4,28.700633602060127,28.821074658191436,29.103026060826978,27.091097494023538,25.530099840982549,25.631248318362908,27.696035860590017 
 05/03  12:20:00,30.8,28.749203172729865,28.853913455071319,29.167899073255485,27.247285018562559,25.682141985782104,25.752476249631166,27.12594774333394 
 05/03  12:30:00,30.6,28.845084818673425,28.920429680083154,29.222165048451509,27.498645486178654,25.891653810201846,25.9257339087982,27.555476951673577 
 05/03  12:40:00,30.8,28.925604165217366,28.976656806103454,29.29211555398093,27.68975127642685,26.077700845288026,26.081938132694398,27.683157175494999 
 05/03  12:50:00,30.9,28.972578075019976,29.01020432570126,29.38951210079763,27.806959366251506,26.245856238301827,26.226185666782194,27.04035623381774 
 05/03  13:00:00,31.5,29.010534443560308,29.030615658337845,29.513078526132277,27.934866783829528,26.395768406745185,26.352134864553098,27.51365030143949 
 05/03  13:10:00,31.8,29.076406550924287,29.073787885316795,29.441334902542708,28.095277066240013,26.576651281789297,26.506866016676115,28.399179132706008 
 05/03  13:20:00,32.0,29.213193747130356,29.18026740716482,29.740728712806413,28.278213368878306,26.78003937799107,26.683751063774375,27.59630937151034 
 05/03  13:30:00,31.8,29.27394867167104,29.225829143766807,29.72804890632238,28.379880834081896,26.908458594662574,26.7974400692748,28.45059700307931 
 05/03  13:40:00,31.6,29.348741820960293,29.2814811307666,29.84291754034603,28.490996661528074,27.04971380040996,26.92826153224896,27.820473572094025 
 05/03  13:50:00,32.8,29.478575296870756,29.385017267968388,30.063488565157109,28.63171562476906,27.24052175069659,27.102519742512169,29.160841624450677 
 05/03  14:00:00,33.5,29.630813808340478,29.504015907498589,30.210521223882969,28.783715202507559,27.42640253039226,27.265293716750479,29.44315189877601 
 05/03  14:10:00,31.8,29.637039169163957,29.480538139064384,30.127665362091294,28.90125230646934,27.49850232415787,27.34471522962441,28.493276515091716 
 05/03  14:20:00,32.4,29.708751331937834,29.52731412855355,30.247675371527167,29.009691752589466,27.65696805668145,27.489765748070619,29.07624609417278 
 05/03  14:30:00,32.8,29.857443847987164,29.636421772696264,30.42953284849556,29.172325106261675,27.850719345711114,27.65713416673787,29.11129647039365 
 05/03  14:40:00,33.7,29.976207480403084,29.72632390835242,30.589175152447333,29.291814637876735,28.003968772279018,27.79710246639248,28.785949334475 
 05/03  14:50:00,32.9,30.048425983306147,29.763240423346376,30.54348673842328,29.42552537749442,28.112806980702805,27.89383212611751,29.589304313991535 
 05/03  15:00:00,33.3,30.149973889237339,29.831830913161349,30.63642323610216,29.551770253561317,28.268963355749898,28.032485733060594,29.23612152054865 
 05/03  15:10:00,33.9,30.302718253303089,29.94412602007925,30.963476358258565,29.702499995120158,28.45233187657403,28.19423602976865,30.92543962354625 
 05/03  15:20:00,33.6,30.43086193076377,30.02072017519677,31.076781146955349,29.87461454107948,28.597313630421707,28.31818974545781,30.73787584611612 
 05/03  15:30:00,32.9,30.4811403983357,30.032847183814977,30.83740038954374,29.997530882961045,28.718984361688287,28.422157297698019,29.331629295178275 
 05/03  15:40:00,33.3,30.543519134227787,30.06406944086386,30.885474266893618,30.123049774913633,28.845127919541939,28.534269139484459,29.450820420328307 
 05/03  15:50:00,33.5,30.608644940844056,30.085944495092105,31.135639616381967,30.30314730536064,28.9813681010746,28.648564623840085,30.739769686041027 
 05/03  16:00:00,32.9,30.636662534676483,30.06293621235161,31.245408427755888,30.51153312984426,29.08075596972862,28.726408673749345,30.901435814991847 
 05/03  16:10:00,32.6,30.65254356760922,30.054083295401904,31.488919535787205,30.65893684061607,29.186827787903395,28.805943689187815,31.54050640096855 
 05/03  16:20:00,30.9,30.643604901294724,30.011863463208525,30.87367201083121,30.811681688053999,29.219953497091308,28.814020278371534,30.475123850739619 
 05/03  16:30:00,29.4,30.609350126430728,29.936441687215188,30.133056357820878,31.014552120165967,29.273549318761885,28.85158236861004,29.36831041136855 
 05/03  16:40:00,29.0,30.605498234709683,29.913863645600239,30.081166071281659,31.099539962419457,29.306362970502954,28.87741610346395,29.068043708572398 
 05/03  16:50:00,28.4,30.598103104005977,29.876350870993876,30.105322704020183,31.219323725664017,29.322385184018449,28.888065179476578,29.06981451659858 
 05/03  17:00:00,29.2,30.64440771142295,29.89003165087814,30.17221461983799,31.335849225159284,29.34372774072933,28.908651564918118,29.24471455971162 
 05/03  17:10:00,28.0,30.657086249943214,29.891039156408497,29.906683585899964,31.370506418649844,29.318941657752437,28.88848001613266,28.452454552695575 
 05/03  17:20:00,26.8,30.64951762773171,29.873494490868909,29.765788386577815,31.392024677108208,29.288548439953084,28.861678602343177,28.028407272009184 
 05/03  17:30:00,26.8,30.658278814462819,29.86921837623199,29.635667141628127,31.414626582650216,29.260248727942178,28.839890274143927,27.953092012485624 
 05/03  17:40:00,27.5,30.690761407259303,29.89720206961905,29.766431887154988,31.408659139982306,29.24189368345213,28.82883979588231,28.28310491577274 
 05/03  17:50:00,28.0,30.73715447438906,29.940140276408309,29.922408517654977,31.38674044265989,29.214931055730955,28.810312735339584,28.495195075468037 
 05/03  18:00:00,28.3,30.757899578742163,29.96131622032923,30.22728139226751,31.35732809685384,29.182247688357938,28.785589882758015,28.63227454522881 
 05/03  18:10:00,28.1,29.604468914769809,28.80756724950862,29.162615229826657,31.314944862938295,29.142689457998654,28.754451161901863,28.543880540859854 
 05/03  18:20:00,28.4,28.75105547531404,27.88754299704882,28.401617610607663,31.251664094096573,29.10444256517403,28.72573880372891,28.709769223655088 
 05/03  18:30:00,28.3,28.826085441588888,27.954446846973818,28.45704276873832,31.208951336093649,29.067911245878109,28.696314485261167,28.691463662412013 
 05/03  18:40:00,28.1,28.815843492817529,27.942418323891159,28.417165020236614,31.141331690041054,29.023793958620318,28.662213196278957,28.714870693578388 
 05/03  18:50:00,27.9,28.641369233988635,27.75850332411452,28.259265481570578,31.062583473073258,28.977555645823885,28.62569593878557,28.656958731287415 
 05/03  19:00:00,27.8,28.473268665260265,27.57526232790711,28.101113119433898,30.989964904351124,28.933298144989459,28.590940472591634,28.453422635591843 
 05/03  19:10:00,27.7,28.37978735849442,27.466407361543025,28.021233059610056,30.922175401970759,28.89114732492634,28.557646187014087,28.377020014673478 
 05/03  19:20:00,27.4,28.333700408298417,27.41337100942623,27.99242481963351,30.852669201067909,28.84616935855116,28.522301260071523,28.256583391625825 
 05/03  19:30:00,27.0,28.307581641347448,27.401389480836934,27.95475331515666,30.80025257081771,28.80378176774027,28.48829649916592,27.93835386714853 
 05/03  19:40:00,26.9,28.257661164195839,27.369256316635327,27.804115801235196,30.71969427774514,28.752653225645444,28.448311300467787,27.83724414532677 
 05/03  19:50:00,26.6,28.18998802183309,27.31569582116476,27.62095864361419,30.625608237320603,28.692756229517447,28.40023236818938,28.019182220290799 
 05/03  20:00:00,26.3,28.147825700433047,27.28455674105793,27.43043860571325,30.561939824944028,28.64104762292135,28.35696938281979,27.217027410878609 
 05/03  20:10:00,26.0,28.08248170098361,27.23180777902439,27.23897066423672,30.474553782616235,28.576109804792528,28.303152698037346,27.168355278893686 
 05/03  20:20:00,26.3,28.0179317239547,27.179257643420376,27.256850881003968,30.369980467517587,28.51519034948778,28.25233686764637,27.37374602629269 
 05/03  20:30:00,26.1,27.985461503519355,27.157469348617668,27.349495356678877,30.302748984550804,28.468284474718297,28.20940362268387,27.717603846163344 
 05/03  20:40:00,26.0,27.926868776461107,27.116211336761368,27.4318732227822,30.201368651268159,28.394830704754303,28.151808670286195,27.556898104911317 
 05/03  20:50:00,26.2,27.864194707428525,27.076912238726956,27.442701882819319,30.082545083008737,28.31605488758288,28.096036915970829,27.491579894397384 
 05/03  21:00:00,25.9,27.796622295497749,27.035653228864616,27.40586479163317,29.97354259286252,28.240642048134313,28.041233466255564,27.313521285180838 
 05/03  21:10:00,26.1,27.743555887756778,27.010274433782326,27.259629164040036,29.873890539820246,28.173573940629198,27.995825549413824,27.275051884106849 
 05/03  21:20:00,25.9,27.69322018028312,26.988090938743519,27.076472781176937,29.77469578965659,28.10045008638789,27.947630897219484,27.092360623364799 
 05/03  21:30:00,25.3,27.62060358342835,26.9425802120072,26.90434530895443,29.672941267209983,28.012339844183253,27.883907523996123,27.064577957577538 
 05/03  21:40:00,25.3,27.5468160917855,26.892607807717096,26.877123263126405,29.57011728314431,27.929378703535187,27.825177763087713,27.24323261463504 
 05/03  21:50:00,25.4,27.487137694358898,26.85389008175641,27.012649732241547,29.467458131129449,27.858837935775637,27.774789843681999,27.00298163005133 
 05/03  22:00:00,25.2,27.431944509739638,26.820502210490689,27.077953970208509,29.364840460306998,27.787500209721534,27.71634632302297,26.77530476704698 
 05/03  22:10:00,25.1,27.40210128414489,26.80641927023722,26.909620260365494,29.294272467801706,27.72506976393622,27.664222955833254,27.338088527631784 
 05/03  22:20:00,25.6,27.34838756469971,26.78566005970952,26.854789892011099,29.162107552976715,27.654067439078827,27.60107774383426,26.89306746994279 
 05/03  22:30:00,25.5,27.29921774571505,26.766165255191866,26.919591816633344,29.04852133729186,27.585340080151917,27.54250629171921,26.741919200398134 
 05/03  22:40:00,25.0,27.262486349268376,26.741268616069669,26.71715159989341,28.985905097024224,27.517943456962436,27.485696084280194,26.3738509979394 
 05/03  22:50:00,25.0,27.203505359043424,26.703087550860656,26.6167742437211,28.88192769460666,27.44816092216583,27.419353553970195,26.377415510577689 
 05/03  23:00:00,25.3,27.14621599905005,26.67284818066508,26.65386463433573,28.7573425637099,27.380078663646299,27.356674058007564,26.60742710112607 
 05/03  23:10:00,25.4,27.12822579357519,26.6685535916468,26.69378459309981,28.686861675105847,27.32562699080465,27.316176064364784,27.02175042494156 
 05/03  23:20:00,25.4,27.092534606334753,26.656299852157738,26.648810712620994,28.58131115758006,27.259682204856277,27.2605616706803,26.99087666554196 
 05/03  23:30:00,25.4,27.060579861145805,26.642551393696907,26.527929041790665,28.49340020197267,27.197253221158495,27.209720545066426,26.35583673403234 
 05/03  23:40:00,25.5,27.012125514667856,26.619338166083336,26.520451050394607,28.379887430795447,27.133843516680888,27.157247105425748,26.52750925121924 
 05/03  23:50:00,25.5,26.957059361324168,26.591340169266574,26.590718656514065,28.26156898572613,27.067129035686138,27.102626943683398,26.69679378832621 
 05/03  24:00:00,25.6,26.912440972581824,26.570501048428317,26.583613904144426,28.15947427296766,27.008320103190824,27.05590106016552,26.699631797580229 
 05/04  00:10:00,25.4,27.086227636710377,26.75885634556468,26.630430395333798,28.10158999373479,26.956271391443314,27.015956326088145,26.34989507555991 
 05/04  00:20:00,25.0,27.23824675857668,26.94308867476133,26.808627730633597,28.006837135225966,26.891187889778406,26.961117041804479,26.079124430173544 
 05/04  00:30:00,24.9,27.212956974421439,26.932688162703177,26.613523856744007,27.926682019776128,26.833777505864086,26.91542117717316,26.51233847944725 
 05/04  00:40:00,24.6,27.211763894407903,26.959217506361314,26.41562119154142,27.80111362234407,26.767611691388859,26.858321458862926,25.94559849383741 
 05/04  00:50:00,24.7,27.196475442455264,26.962665808165509,26.356981668652805,27.703368079936959,26.711371955076669,26.81327210882008,25.975441437696217 
 05/04  01:00:00,24.7,27.164150583268499,26.941014896502215,26.413244823512274,27.622602227276876,26.65457701505049,26.768538485980018,26.21278132736235 
 05/04  01:10:00,24.7,27.124604769008277,26.910597480072157,26.55008115016374,27.54128076084075,26.597261616748609,26.722079928714949,25.974977538116368 
 05/04  01:20:00,24.6,27.08146842458402,26.87856022314926,26.733768100997677,27.455283428081829,26.53932478785659,26.67441312424202,25.996026759964886 
 05/04  01:30:00,24.7,27.045169803024306,26.855399638898715,26.821272939972589,27.36814617953215,26.484350062398648,26.63011658141495,26.179613925396308 
 05/04  01:40:00,24.6,27.01046473932095,26.834583820298236,26.76750712078857,27.282497865160477,26.427931359518007,26.584619689151134,26.065983168836387 
 05/04  01:50:00,24.6,26.97519517192859,26.81273935173669,26.717484217635925,27.198456142938374,26.371798260811823,26.540197483630807,26.00075670134909 
 05/04  02:00:00,24.5,26.93760851018485,26.788196111226357,26.64364169946143,27.115439677016089,26.3150196056828,26.4952925830468,26.027143693844928 
 05/04  02:10:00,24.3,26.895063148660783,26.758769591428348,26.466274285804969,27.033265540380527,26.25665335890825,26.448580141573499,26.155412262678089 
 05/04  02:20:00,23.9,26.840026158809477,26.71726719122003,26.263476351756724,26.952044439494274,26.194904409034458,26.398258214982115,26.26382619600765 
 05/04  02:30:00,23.6,26.804972610753099,26.68898437581976,26.201829858577726,26.898983353258609,26.14056012866144,26.355534083283609,25.96667412819373 
 05/04  02:40:00,23.4,26.747133141223416,26.644062801970308,26.08776090452886,26.815390075376045,26.07904721167753,26.30528542978172,26.002357148130895 
 05/04  02:50:00,23.3,26.680674672638025,26.594592751949049,25.943585937603485,26.717795812906,26.013335595345774,26.251747406301406,26.149660497252957 
 05/04  03:00:00,22.8,26.639813520095055,26.561668224305266,25.82740099019955,26.663390851546724,25.95339631226191,26.202373328192345,25.758110339358447 
 05/04  03:10:00,22.4,26.56614722100149,26.501272018055745,25.585929248965216,26.579062648362215,25.88479167311257,26.143324343578735,25.627283798039966 
 05/04  03:20:00,22.1,26.476518616403,26.42799686685505,25.33585380633955,26.478448230399559,25.810977552495925,26.08065329586652,25.380607687023127 
 05/04  03:30:00,21.8,26.39427162617061,26.36094428368638,25.22602422242253,26.386572900696799,25.74151011317203,26.022726161533354,25.239858161799125 
 05/04  03:40:00,21.6,26.327117202842915,26.306583202958607,25.18533648346529,26.303578736274518,25.672197218075604,25.9664931394243,24.975673564682979 
 05/04  03:50:00,21.7,26.278641716956945,26.270150915343437,25.147088770559188,26.220398822972567,25.603596193250114,25.910184995024566,25.223144059133554 
 05/04  04:00:00,21.9,26.250449566462519,26.254719402476174,25.212815029256537,26.13284594180621,25.537417121554524,25.855928726644703,24.952322793520275 
 05/04  04:10:00,21.4,26.21446857757169,26.226501954838633,25.027868346056196,26.071924712119235,25.46317050191307,25.78990380413984,25.293354380187869 
 05/04  04:20:00,21.3,26.170845798353157,26.194475145873299,24.992082053569996,25.98787170205895,25.392783555992517,25.728929875127716,24.744303258386965 
 05/04  04:30:00,21.7,26.147603932832703,26.183148968165157,25.026156642776063,25.90590080766365,25.33087507270788,25.674888896183849,25.24580886636891 
 05/04  04:40:00,21.7,26.105182297740535,26.159527127224324,25.040039339175597,25.788999832814729,25.251971127801189,25.604442025681949,25.18152795566109 
 05/04  04:50:00,21.3,26.034468193531607,26.109201642364078,24.89446694309275,25.667734640252474,25.16390574852163,25.524382023035753,25.291431863943079 
 05/04  05:00:00,21.1,25.98923367179755,26.07356548208169,24.78811892349396,25.59946011923862,25.09339998061398,25.46178599134968,24.90280418492672 
 05/04  05:10:00,21.2,25.93368420026669,26.032335172884819,24.714555745903437,25.50267082011215,25.02328226224247,25.39980851281002,24.761168919340517 
 05/04  05:20:00,20.8,25.885124108276157,25.99573451342876,24.67876016371528,25.42016836983335,24.94416784585401,25.328774197891027,24.296946274258674 
 05/04  05:30:00,20.7,25.792269012341387,25.924672005720454,24.550632038135569,25.28268150526337,24.864084259062488,25.255812695669069,24.441494986169233 
 05/04  05:40:00,20.3,25.74749191202433,25.88932116740555,24.57402452586556,25.215121953259879,24.78846168396118,25.18863879495888,23.653394541931804 
 05/04  05:50:00,20.3,25.69066123293872,25.846362958286087,24.633282151600818,25.119379853548965,24.713526554158088,25.12187630309007,23.50831102062395 
 05/04  06:00:00,20.7,25.64151426715509,25.816225355899019,24.764808261109168,25.000606645536526,24.639813511391016,25.057270819685333,23.697705934662115 
 05/04  06:10:00,20.8,25.60641608322313,25.801074528325267,24.99433825591116,24.88982313560411,24.567573640435297,24.99416399101861,23.45893200262176 
 05/04  06:20:00,21.0,25.579795911353665,25.793161657655025,25.22386916723968,24.79199181871144,24.495224427347805,24.93084178032481,23.359781768697734 
 05/04  06:30:00,21.1,25.553505753395208,25.784333640414088,25.31300123039106,24.698422444139884,24.422941801959785,24.867981406003016,23.533733904206618 
 05/04  06:40:00,20.9,25.51244155703962,25.758785385245117,25.1249065236782,24.603885019287909,24.34782204137192,24.8013059114915,23.448076300057914 
 05/04  06:50:00,21.1,25.48060896229071,25.740675609239639,24.834327980382115,24.509005390949324,24.28156590486946,24.744840760007226,23.705353008757496 
 05/04  07:00:00,21.1,25.48022696608787,25.746543681704698,24.733891028682384,24.450377771203138,24.2245367908007,24.69779168577399,23.984772365453709 
 05/04  07:10:00,21.1,25.476998497778653,25.753709478678286,24.69658134269641,24.35683357960347,24.16196912034516,24.645349609075354,23.78235933724103 
